ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
553	21:04:54:916	Server	 		tomas.kostan rolled a 5 and a 2.	 	 
554	21:05:14:128	tomas.kostan	clay=2; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	any sheep for sale?	 	 
555	21:05:18:046	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=3; wood=2; unknown=0; knights=2; dev-cards=1	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; cities=[154,156]	i am out, sorry	 	 
556	21:05:18:365	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=4; dev-cards=1	roads=[88,67; 67,105; 105,106; 106,71; 71,70; 70,107]; settlements=[105,107]	nope	 	 
557	21:05:23:802	william	clay=0; ore=0; sheep=2; wheat=1; wood=4; unknown=0; knights=3; dev-cards=1	roads=[116,135; 135,134; 134,150; 150,166]; settlements=[116,152; 152,150; 150,182]	i have a sheep to give	 	 
558	21:05:36:529	tomas.kostan	clay=2; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	i can give you clay or wood	 	 
559	21:05:41:178	william	clay=0; ore=0; sheep=2; wheat=1; wood=4; unknown=0; knights=3; dev-cards=1	roads=[116,135; 135,134; 134,150; 150,166]; settlements=[116,152; 152,150; 150,182]	clay please	 	 
560	21:05:44:241	tomas.kostan	clay=2; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	ok	 	 
561	21:05:49:930	Server	 		tomas.kostan made an offer to trade 1 clay for 1 sheep.	 	 
562	21:06:02:634	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=3; wood=2; unknown=0; knights=2; dev-cards=1	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; cities=[154,156]	got the wrong guy!	 	 
563	21:06:05:018	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=3; wood=2; unknown=0; knights=2; dev-cards=1	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; cities=[154,156]	william is white	 	 
564	21:06:07:534	Server	 		tomas.kostan made an offer to trade 1 clay for 1 sheep.	 	 
565	21:06:12:054	tomas.kostan	clay=2; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	sry	 	 
566	21:06:12:355	Server	 		tomas.kostan traded 1 clay for 1 sheep from william.	 	 
567	21:06:19:616	Server	 		gotwood4sheep rolled a 4 and a 5.	 	 
568	21:06:19:617	Server	 		gotwood4sheep gets 1 wheat. ljaybrad123 gets 2 ore. william gets 2 wheat.	 	 
569	21:06:27:791	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=4; wood=2; unknown=0; knights=2; dev-cards=1	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; cities=[154,156]	anyone got sheep for 1 wood?	 	 
570	21:06:32:037	ljaybrad123	clay=0; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=4; dev-cards=1	roads=[88,67; 67,105; 105,106; 106,71; 71,70; 70,107]; settlements=[105,107]	nope	 	 
571	21:06:35:140	william	clay=1; ore=0; sheep=1; wheat=3; wood=4; unknown=0; knights=3; dev-cards=1	roads=[116,135; 135,134; 134,150; 150,166]; settlements=[116,152; 152,150; 150,182]	not anymore	 	 
572	21:06:38:455	tomas.kostan	clay=1; ore=0; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	no sry	 	 
573	21:06:41:669	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=4; wood=2; unknown=0; knights=2; dev-cards=1	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; cities=[154,156]	kk no worries	 	 
574	21:06:47:643	Server	 		gotwood4sheep built a road.	 	 
575	21:06:48:515	Server	 		gotwood4sheep built a road.	 	 
576	21:06:53:173	Server	 		ljaybrad123 rolled a 2 and a 1.	 	 
577	21:06:53:174	Server	 		gotwood4sheep gets 1 sheep. ljaybrad123 gets 2 wood. tomas.kostan gets 2 wood.	 	 
578	21:07:07:583	ljaybrad123	clay=0; ore=2; sheep=0; wheat=0; wood=2; unknown=0; knights=4; dev-cards=1	roads=[88,67; 67,105; 105,106; 106,71; 71,70; 70,107]; settlements=[105,107]	anyone have clay?	 	 
579	21:07:11:195	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=4; wood=2; unknown=0; knights=2; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188; 188,204; 204,203]; cities=[154,156]	none sorry	 	 
580	21:07:12:387	william	clay=1; ore=0; sheep=1; wheat=3; wood=4; unknown=0; knights=3; dev-cards=1	roads=[116,135; 135,134; 134,150; 150,166]; settlements=[116,152; 152,150; 150,182]	no	 	 
581	21:07:15:512	tomas.kostan	clay=1; ore=0; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	yes	 	 
582	21:07:23:602	ljaybrad123	clay=0; ore=2; sheep=0; wheat=0; wood=2; unknown=0; knights=4; dev-cards=1	roads=[88,67; 67,105; 105,106; 106,71; 71,70; 70,107]; settlements=[105,107]	tomas ore for clay?	 	 
583	21:07:27:233	tomas.kostan	clay=1; ore=0; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	but mine is very expensive :)	 	 
584	21:07:29:864	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=4; wood=2; unknown=0; knights=2; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188; 188,204; 204,203]; cities=[154,156]	lol	 	 
585	21:07:30:343	tomas.kostan	clay=1; ore=0; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	gimme more	 	 
586	21:07:33:872	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=4; wood=2; unknown=0; knights=2; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188; 188,204; 204,203]; cities=[154,156]	clay made of gold	 	 
587	21:07:40:298	ljaybrad123	clay=0; ore=2; sheep=0; wheat=0; wood=2; unknown=0; knights=4; dev-cards=1	roads=[88,67; 67,105; 105,106; 106,71; 71,70; 70,107]; settlements=[105,107]	2 ore?	 	 
588	21:07:45:213	tomas.kostan	clay=1; ore=0; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	ore and wheat	 	 
589	21:07:53:081	ljaybrad123	clay=0; ore=2; sheep=0; wheat=0; wood=2; unknown=0; knights=4; dev-cards=1	roads=[88,67; 67,105; 105,106; 106,71; 71,70; 70,107]; settlements=[105,107]	i have none	 	 
590	21:07:58:803	tomas.kostan	clay=1; ore=0; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	ok then 2 ore	 	 
591	21:08:01:925	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=4; wood=2; unknown=0; knights=2; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188; 188,204; 204,203]; cities=[154,156]	you slave driver :D	 	 
592	21:08:13:097	Server	 		ljaybrad123 made an offer to trade 2 ore for 1 clay.	 	 
593	21:08:16:607	Server	 		ljaybrad123 traded 2 ore for 1 clay from tomas.kostan.	 	 
594	21:08:21:482	ljaybrad123	clay=1; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=4; dev-cards=1	roads=[88,67; 67,105; 105,106; 106,71; 71,70; 70,107]; settlements=[105,107]	i know right...	 	 
595	21:08:27:568	Server	 		ljaybrad123 built a road.	 	 
596	21:08:43:617	Server	 		william rolled a 5 and a 1.	 	 
597	21:08:43:619	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 clay. william gets 1 wood. tomas.kostan gets 1 clay.	 	 
598	21:09:00:159	Server	 		william traded 3 wood for 1 clay from a port.	 	 
599	21:09:17:479	Server	 		william built a road.	 	 
600	21:09:20:227	Server	 		william built a settlement.	 	 
