ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
161	20:21:38:745	Server	 		gotwood4sheep gets 2 wheat. ljaybrad123 gets 1 sheep. william gets 1 sheep.	 	 
162	20:21:40:419	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	yeah :D	 	 
163	20:21:40:457	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	touché	 	 
164	20:21:50:484	ljaybrad123	clay=0; ore=0; sheep=3; wheat=0; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105]; settlements=[105,84]	bloody sheep :p	 	 
165	20:22:05:434	ljaybrad123	clay=0; ore=0; sheep=3; wheat=0; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105]; settlements=[105,84]	anyone want sheep for clay?	 	 
166	20:22:10:846	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	got none, sorry :(	 	 
167	20:22:15:358	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	so how do people know about the league?	 	 
168	20:22:15:857	william	clay=1; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,135; 135,134]; settlements=[116,152; 152,150]	no	 	 
169	20:22:21:004	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	and Markus, etc?	 	 
170	20:22:27:589	ljaybrad123	clay=0; ore=0; sheep=3; wheat=0; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105]; settlements=[105,84]	i did the trails	 	 
171	20:22:34:846	Server	 		william rolled a 4 and a 2.	 	 
172	20:22:34:847	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 clay.	 	 
173	20:22:41:818	ljaybrad123	clay=1; ore=0; sheep=3; wheat=0; wood=1; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105]; settlements=[105,84]	trials even	 	 
174	20:23:03:793	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	i know about it from my gf	 	 
175	20:23:10:519	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139]; settlements=[154,184; 184,156]	yeah me too,& are you an Informatics student then, ljay?	 	 
176	20:23:13:154	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	did not do the trials	 	 
