ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
1	20:00:47:008	william	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi	 	 
2	20:00:56:879	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Hi :)	 	 
3	20:02:56:518	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		it's a long time since I've played!	 	 
4	20:04:20:610	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Hi folks!	 	 
5	20:04:24:922	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi :)	 	 
6	20:04:43:055	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		I have some good/bad news :S	 	 
7	20:04:53:042	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		oh?	 	 
8	20:05:25:996	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		evening tomas	 	 
9	20:05:37:307	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		I just got an email about winning a competition for movie tickets	 	 
10	20:05:39:148	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		are we ready to start?	 	 
11	20:05:40:108	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hey	 	 
12	20:05:41:923	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		nice	 	 
13	20:05:42:939	william	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ready	 	 
14	20:05:45:499	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		tonight. at 9pm :(	 	 
15	20:05:48:387	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ready	 	 
16	20:05:56:215	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		reckon we can get thru this in 45mins?!	 	 
17	20:06:00:534	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		sorry guys!!!	 	 
18	20:06:01:853	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		should be able to	 	 
19	20:06:02:649	william	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		let's just try	 	 
20	20:06:07:910	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		sweet.  good luck all :)	 	 
21	20:06:17:957	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		fwiw i blitz these in 9mins against Markus's bots	 	 
22	20:06:19:182	Server	 		ljaybrad123 built a settlement.	 	 
23	20:06:31:582	Server	 		ljaybrad123 built a road.	 	 
24	20:06:34:140	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		but I like to have a conversation against real people :D	 	 
25	20:06:48:072	Server	 		william built a settlement.	 	 
26	20:06:52:167	Server	 		william built a road.	 	 
27	20:07:10:370	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		how many points is it to win in this version?	 	 
28	20:07:11:072	Server	 		tomas.kostan built a settlement.	 	 
29	20:07:12:224	Server	 		tomas.kostan built a road.	 	 
30	20:07:23:884	Server	 		gotwood4sheep built a settlement.	 	 
31	20:07:24:828	Server	 		gotwood4sheep built a road.	 	 
32	20:07:34:874	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		i think it is 10	 	 
33	20:07:40:026	Server	 		gotwood4sheep built a settlement.	 	 
34	20:07:40:275	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		awesome	 	 
35	20:07:40:860	Server	 		gotwood4sheep built a road.	 	 
36	20:07:45:459	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	10 to win	 	 
37	20:07:47:890	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ive been playing the extensions :p	 	 
38	20:07:54:594	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	in the league we get 2 for a win,& 1 for playing :)	 	 
39	20:08:21:905	Server	 		tomas.kostan built a settlement.	 	 
40	20:08:23:955	Server	 		tomas.kostan built a road.	 	 
41	20:08:36:207	Server	 		william built a settlement.	 	 
42	20:08:37:153	Server	 		william built a road.	 	 
43	20:08:41:045	Server	 		ljaybrad123 built a settlement.	 	 
44	20:08:44:840	Server	 		ljaybrad123 built a road.	 	 
45	20:08:50:167	Server	 		ljaybrad123 rolled a 5 and a 4.	 	 
46	20:08:50:169	Server	 		gotwood4sheep gets 1 wheat. ljaybrad123 gets 1 ore. william gets 1 wheat.	 	 
47	20:09:06:931	Server	 		william rolled a 2 and a 5.	 	 
