ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
601	21:09:25:045	Server	 		tomas.kostan rolled a 3 and a 1.	 	 
602	21:09:25:046	Server	 		gotwood4sheep gets 2 sheep. ljaybrad123 gets 2 wheat. william gets 1 sheep. tomas.kostan gets 1 wheat.	 	 
603	21:09:48:637	tomas.kostan	clay=1; ore=1; sheep=0; wheat=0; wood=4; unknown=0; knights=0; dev-cards=2	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	looking for some sheep and wheat	 	 
604	21:09:52:841	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=4; wood=3; unknown=0; knights=2; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188; 188,204; 204,203]; cities=[154,156]	will for clay	 	 
605	21:09:57:203	tomas.kostan	clay=1; ore=1; sheep=0; wheat=0; wood=4; unknown=0; knights=0; dev-cards=2	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	deal	 	 
606	21:09:57:845	william	clay=0; ore=0; sheep=1; wheat=2; wood=0; unknown=0; knights=3; dev-cards=1	roads=[116,135; 135,134; 134,150; 150,166; 166,132]; settlements=[116,152; 152,150; 150,182; 182,148]	i will give you a shepp for ore	 	 
607	21:10:02:696	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=4; wood=3; unknown=0; knights=2; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188; 188,204; 204,203]; cities=[154,156]	at what rates?	 	 
608	21:10:06:871	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=4; wood=3; unknown=0; knights=2; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188; 188,204; 204,203]; cities=[154,156]	2 clay for 1 sheep 1 wheat?	 	 
609	21:10:17:416	tomas.kostan	clay=1; ore=1; sheep=0; wheat=0; wood=4; unknown=0; knights=0; dev-cards=2	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	i give you clay you give me sheep and wheat	 	 
610	21:10:22:238	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=4; wood=3; unknown=0; knights=2; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188; 188,204; 204,203]; cities=[154,156]	pricey clay	 	 
611	21:10:23:663	tomas.kostan	clay=1; ore=1; sheep=0; wheat=0; wood=4; unknown=0; knights=0; dev-cards=2	roads=[118,52; 52,69]; settlements=[118,52; 52,86]	i can offer just one	 	 
612	21:10:27:277	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=4; wood=3; unknown=0; knights=2; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188; 188,204; 204,203]; cities=[154,156]	ah go on	 	 
