ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
287	20:33:09:981	Server	 		tomas.kostan rolled a 2 and a 2.	 	 
288	20:33:09:982	Server	 		gotwood4sheep gets 1 sheep. william gets 1 sheep.	 	 
289	20:33:11:294	gotwood4sheep	clay=0; ore=0; sheep=4; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	kk :)	 	 
290	20:33:24:980	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,84; 84,107]	this die is not in my favour tonight....	 	 
291	20:33:29:671	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	anyone willing to buy some wood?	 	 
292	20:33:35:077	gotwood4sheep	clay=0; ore=0; sheep=4; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	we have 4 games laura,& I'm sure it will even out :)	 	 
293	20:33:37:302	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=0	roads=[88,67; 67,105; 105,106; 106,71]; settlements=[105,84; 84,107]	cant sorry	 	 
294	20:33:45:916	gotwood4sheep	clay=0; ore=0; sheep=4; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	how about 2 sheep, tomas?& (1 and the one i owe you)	 	 
295	20:33:54:354	gotwood4sheep	clay=0; ore=0; sheep=4; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	or 1 sheep 1 wheat?	 	 
296	20:34:01:723	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=1	roads=[118,52; 52,69]; settlements=[118,52]	what about 1 sheep and 1 wheat? :)	 	 
297	20:34:04:027	gotwood4sheep	clay=0; ore=0; sheep=4; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,168; 168,138; 138,139; 139,171; 171,188]; settlements=[154,184; 184,156]	deal	 	 
