ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
79	20:12:37:299	Server	 		william gets 1 ore. tomas.kostan gets 1 ore.	 	 
80	20:12:45:874	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	clay, anyone?&  or still no :(	 	 
81	20:12:55:613	tomas.kostan	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52; 52,69]; settlements=[118,52]	no sry	 	 
82	20:12:57:909	ljaybrad123	clay=0; ore=0; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,67]; settlements=[105,84]	nope	 	 
83	20:13:01:062	william	clay=2; ore=1; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,135; 135,134]; settlements=[116,152]	i will give you 1 clay for 1 ore	 	 
84	20:13:01:657	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	no worries, I'll keep asking :D	 	 
85	20:13:11:280	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	have no ore, william, sorry	 	 
86	20:13:42:548	Server	 		ljaybrad123 rolled a 6 and a 2.	 	 
87	20:13:42:549	Server	 		gotwood4sheep gets 1 wheat. ljaybrad123 gets 1 sheep. william gets 1 sheep.	 	 
88	20:13:57:525	ljaybrad123	clay=0; ore=0; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	anyone want sheep?	 	 
89	20:14:02:691	william	clay=2; ore=1; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[116,135; 135,134]; settlements=[116,152]	nope	 	 
90	20:14:04:935	tomas.kostan	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52; 52,69]; settlements=[118,52]	no	 	 
91	20:14:11:200	gotwood4sheep	clay=0; ore=0; sheep=3; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	i have an abundance :)	 	 
92	20:14:12:481	Server	 		william rolled a 3 and a 2.	 	 
93	20:14:12:483	Server	 		gotwood4sheep gets 1 ore. ljaybrad123 gets 1 ore. william gets 1 wood.	 	 
94	20:14:19:204	Server	 		william built a settlement.	 	 
95	20:14:21:309	ljaybrad123	clay=0; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	just like last time?	 	 
96	20:14:26:009	Server	 		tomas.kostan rolled a 5 and a 1.	 	 
97	20:14:26:010	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 clay.	 	 
98	20:14:39:194	gotwood4sheep	clay=0; ore=1; sheep=3; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	If i roll a 7& i will be sad bunny...	 	 
99	20:14:53:084	tomas.kostan	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52; 52,69]; settlements=[118,52]	i will give you 1 clay for 1 sheep :)	 	 
100	20:14:57:381	tomas.kostan	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52; 52,69]; settlements=[118,52]	anyone?	 	 
101	20:15:00:854	ljaybrad123	clay=1; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	tomas sure	 	 
102	20:15:01:869	william	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[116,135; 135,134]; settlements=[116,152; 152,150]	sry	 	 
103	20:15:08:627	gotwood4sheep	clay=0; ore=1; sheep=3; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	i'll do that	 	 
104	20:15:11:835	gotwood4sheep	clay=0; ore=1; sheep=3; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	i can improve :)	 	 
105	20:15:16:371	gotwood4sheep	clay=0; ore=1; sheep=3; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	2 sheep for a clay?	 	 
106	20:15:18:347	Server	 		tomas.kostan made an offer to trade 1 clay for 1 sheep.	 	 
107	20:15:24:577	Server	 		tomas.kostan traded 1 clay for 1 sheep from gotwood4sheep.	 	 
108	20:15:31:689	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	I'll give you a free sheep in my turn :)	 	 
109	20:15:32:127	tomas.kostan	clay=0; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[118,52; 52,69]; settlements=[118,52]	ok :D	 	 
110	20:15:37:336	gotwood4sheep	clay=1; ore=1; sheep=2; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,168]; settlements=[154,184]	as you registered hastily :)	 	 
111	20:15:38:873	ljaybrad123	clay=1; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[88,67]; settlements=[105,84]	i dunno how to make trades work :(	 	 
