ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
112	21:25:42:752	dmm	clay=1; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,52; 52,68]; settlements=[105,52]	did you manage to play the turn?
113	21:26:03:087	sabercat	clay=0; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,136; 136,137]; settlements=[171,135; 135,137]	sorry guys... its crazy, & it just froze for a while
114	21:26:11:929	dmm	clay=1; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,52; 52,68]; settlements=[105,52]	ohh, okay.
115	21:26:25:036	dmm	clay=1; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,52; 52,68]; settlements=[105,52]	by the way, does anybody want a sheep? & i'm looking for one wood.
116	21:26:36:609	IG	clay=1; ore=0; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,168; 168,184; 184,201]; settlements=[71,184]	sorryt
117	21:26:44:311	sabercat	clay=0; ore=4; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,136; 136,137]; settlements=[171,135; 135,137]	Nope, & no sheep
118	21:26:45:699	amycharl	clay=1; ore=2; sheep=3; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,103; 103,120]; settlements=[116,103]	no
119	21:26:57:846	dmm	clay=1; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,52; 52,68]; settlements=[105,52]	ahh, oh well
120	21:27:03:659	Server	 		dmm traded 2 sheep for 1 wood from a port.
121	21:27:12:337	Server	 		amycharl rolled a 2 and a 1.
122	21:27:12:338	Server	 		amycharl gets 1 ore. IG gets 1 wheat.
123	21:27:34:357	Server	 		amycharl built a city.
124	21:28:06:929	Server	 		amycharl built a road.
125	21:28:30:543	Server	 		IG rolled a 4 and a 6.
126	21:28:30:544	Server	 		sabercat gets 1 clay, 1 wood. amycharl gets 2 clay.
127	21:28:44:562	IG	clay=1; ore=0; sheep=2; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,168; 168,184; 184,201]; settlements=[71,184]	hey, giving wheat/sheep for wood
128	21:28:54:537	sabercat	clay=1; ore=4; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,136; 136,137]; settlements=[171,135; 135,137]	both?
129	21:28:58:718	IG	clay=1; ore=0; sheep=2; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,168; 168,184; 184,201]; settlements=[71,184]	sure
130	21:29:05:191	Server	 		IG made an offer to trade 1 sheep, 1 wheat for 1 wood.
131	21:29:08:684	Server	 		IG traded 1 sheep, 1 wheat for 1 wood from sabercat.
132	21:29:16:514	sabercat	clay=1; ore=4; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,136; 136,137]; settlements=[171,135; 135,137]	okay, thanks!
133	21:29:17:086	IG	clay=1; ore=0; sheep=1; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,168; 168,184; 184,201]; settlements=[71,184]	cheers
134	21:29:22:853	Server	 		IG built a settlement.
135	21:29:32:163	Server	 		sabercat rolled a 6 and a 3.
136	21:29:32:163	Server	 		sabercat gets 1 wheat. dmm gets 1 wheat. IG gets 1 wheat.
137	21:30:04:603	Server	 		sabercat built a city.
138	21:30:14:287	Server	 		dmm rolled a 1 and a 6.
139	21:30:55:513	Server	 		amycharl rolled a 3 and a 3.
140	21:30:55:514	Server	 		dmm gets 1 wood. amycharl gets 1 wood. IG gets 1 clay, 1 wood.
141	21:31:17:053	Server	 		amycharl built a road.
142	21:31:36:684	Server	 		IG rolled a 2 and a 6.
143	21:31:36:684	Server	 		sabercat gets 1 ore. amycharl gets 2 sheep.
144	21:31:45:756	Server	 		IG built a road.
145	21:31:51:676	Server	 		sabercat rolled a 4 and a 2.
146	21:31:51:676	Server	 		dmm gets 1 wood. amycharl gets 1 wood. IG gets 1 clay, 1 wood.
147	21:32:03:098	sabercat	clay=1; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,136; 136,137]; settlements=[171,137]	can anyone trade wheat for clay?
148	21:32:15:740	IG	clay=1; ore=0; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,168; 168,184; 184,201; 201,167]; settlements=[71,184; 184,218]	which do you want?
149	21:32:19:607	sabercat	clay=1; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,136; 136,137]; settlements=[171,137]	wheat
150	21:32:21:885	sabercat	clay=1; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,135; 135,136; 136,137]; settlements=[171,137]	:)
151	21:32:22:757	IG	clay=1; ore=0; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,168; 168,184; 184,201; 201,167]; settlements=[71,184; 184,218]	sure
152	21:32:39:575	Server	 		sabercat made an offer to trade 1 clay for 1 wheat.
153	21:32:42:830	Server	 		sabercat traded 1 clay for 1 wheat from IG.
154	21:32:46:540	IG	clay=2; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,168; 168,184; 184,201; 201,167]; settlements=[71,184; 184,218]	:)
155	21:32:50:348	Server	 		dmm rolled a 6 and a 6.
156	21:32:50:348	Server	 		IG gets 1 sheep.
157	21:32:56:073	sabercat	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[154,135; 135,136; 136,137]; settlements=[171,137]	cheers!
158	21:33:12:648	dmm	clay=1; ore=1; sheep=0; wheat=2; wood=3; unknown=0; knights=0; dev-cards=0	roads=[105,52; 52,68]; settlements=[105,52]	does anybody want a wood or a wheat? & i could do with a sheep  & if possible...
159	21:33:18:185	amycharl	clay=1; ore=0; sheep=5; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,103; 103,120; 120,116; 116,132]	yup
160	21:33:23:014	IG	clay=2; ore=0; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,168; 168,184; 184,201; 201,167]; settlements=[71,184; 184,218]	ill take wood
161	21:33:25:365	amycharl	clay=1; ore=0; sheep=5; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,103; 103,120; 120,116; 116,132]	ill give you a couple
162	21:33:33:155	amycharl	clay=1; ore=0; sheep=5; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,103; 103,120; 120,116; 116,132]	ill take wheat
163	21:33:35:178	dmm	clay=1; ore=1; sheep=0; wheat=2; wood=3; unknown=0; knights=0; dev-cards=0	roads=[105,52; 52,68]; settlements=[105,52]	i just need one
164	21:33:44:457	amycharl	clay=1; ore=0; sheep=5; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,103; 103,120; 120,116; 116,132]	sheep for a what is fine
165	21:33:52:348	Server	 		dmm made an offer to trade 1 wheat for 1 sheep.
166	21:33:57:990	Server	 		dmm traded 1 wheat for 1 sheep from amycharl.
167	21:34:01:982	Server	 		dmm built a settlement.
168	21:34:11:889	Server	 		amycharl rolled a 6 and a 4.
169	21:34:11:890	Server	 		sabercat gets 2 clay, 1 wood. amycharl gets 2 clay.
170	21:34:29:593	Server	 		amycharl built a road.
171	21:34:36:809	Server	 		amycharl built a road.
172	21:34:53:891	amycharl	clay=1; ore=0; sheep=4; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,103; 103,120; 120,116; 116,132; 132,148; 148,165]	anyone want some sheep?
173	21:34:59:921	IG	clay=2; ore=0; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[70,168; 168,184; 184,201; 201,167]; settlements=[71,184; 184,218]	nah
174	21:35:00:602	sabercat	clay=2; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[154,135; 135,136; 136,137]; settlements=[171,137]	no
175	21:35:16:691	dmm	clay=0; ore=1; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[105,52; 52,68]; settlements=[105,52; 52,84]	Nope, &  i'm okay now
