ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
176	21:35:21:046	Server	 		IG rolled a 6 and a 3.
177	21:35:21:046	Server	 		dmm gets 1 wheat.
178	21:35:36:509	Server	 		IG built a road.
179	21:36:06:592	IG	clay=1; ore=0; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[70,168; 168,184; 184,201; 201,167; 167,150]; settlements=[71,184; 184,218]	anyone want to give me one wheat for one clay?
180	21:36:14:527	amycharl	clay=1; ore=0; sheep=4; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,103; 103,120; 120,116; 116,132; 132,148; 148,165]	no
181	21:36:16:399	sabercat	clay=2; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[154,135; 135,136; 136,137]; settlements=[171,137]	no wheat
182	21:36:42:518	Server	 		sabercat rolled a 2 and a 1.
183	21:36:42:519	Server	 		dmm gets 1 ore. amycharl gets 1 ore. IG gets 2 wheat.
184	21:36:58:381	amycharl	clay=0; ore=1; sheep=4; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,103; 103,120; 120,116; 116,132; 132,148; 148,165]	god damn
185	21:37:06:406	Server	 		sabercat built a road.
186	21:37:12:929	Server	 		dmm rolled a 6 and a 5.
187	21:37:12:930	Server	 		sabercat gets 3 wood. dmm gets 1 clay. amycharl gets 1 wood. IG gets 1 clay.
188	21:37:21:175	sabercat	clay=2; ore=0; sheep=0; wheat=0; wood=3; unknown=0; knights=1; dev-cards=0	roads=[154,135; 135,136; 136,137; 137,171]; settlements=[171,137]	sorry, I needed it away...
189	21:37:33:075	Server	 		dmm built a road.
190	21:37:40:182	Server	 		amycharl rolled a 2 and a 3.
191	21:37:40:182	Server	 		sabercat gets 1 ore. dmm gets 1 ore.
