ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
147	21:45:31:350	Server	 		skinnylinny rolled a 6 and a 4.	 	 
148	21:45:31:350	Server	 		sabercat gets 3 sheep, 1 wood.	 	 
149	21:46:20:109	Server	 		amycharl rolled a 2 and a 1.	 	 
150	21:46:20:109	Server	 		sabercat gets 2 ore. amycharl gets 1 sheep.	 	 
151	21:46:41:732	amycharl	clay=3; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	got wood anyone?	 	 
152	21:46:48:835	sabercat	clay=2; ore=2; sheep=5; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171]	yep, for what?	 	 
153	21:46:58:563	amycharl	clay=3; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	clay preferably	 	 
154	21:47:05:110	sabercat	clay=2; ore=2; sheep=5; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171]	no way	 	 
155	21:47:17:080	amycharl	clay=3; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	ore?	 	 
156	21:47:24:732	sabercat	clay=2; ore=2; sheep=5; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171]	could be	 	 
157	21:47:30:045	amycharl	clay=3; ore=3; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137]	:)	 	 
158	21:48:04:977	Server	 		amycharl made an offer to trade 1 ore for 1 wood.	 	 
159	21:48:10:493	Server	 		amycharl traded 1 ore for 1 wood from sabercat.	 	 
