ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
70	21:27:52:528	Server	 		sabercat rolled a 5 and a 6.	 	 
71	21:27:52:529	Server	 		sabercat gets 1 wood. skinnylinny gets 1 wood. amycharl gets 1 wood.	 	 
72	21:28:00:491	Server	 		sabercat built a settlement.	 	 
73	21:28:13:363	sabercat	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	skinny, got some ore?	 	 
74	21:28:26:632	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	I have...	 	 
75	21:28:35:714	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	Trade you an ore for a clay?	 	 
76	21:28:41:894	sabercat	clay=0; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	will you trade for wood?& no clay	 	 
77	21:28:48:273	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	Got wood, &thanks	 	 
78	21:29:08:818	skinnylinny	clay=0; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	:P	 	 
79	21:29:13:395	Server	 		skinnylinny rolled a 6 and a 3.	 	 
80	21:29:13:396	Server	 		sabercat gets 1 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
81	21:29:21:073	sabercat	clay=1; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	got clay?	 	 
82	21:29:27:426	skinnylinny	clay=0; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	Nope	 	 
83	21:29:32:845	sabercat	clay=1; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	I got clay	 	 
84	21:29:36:766	skinnylinny	clay=0; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	I know	 	 
85	21:29:39:005	sabercat	clay=1; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	want to trade for the ore...	 	 
86	21:29:40:726	sabercat	clay=1; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	:D	 	 
87	21:29:43:111	skinnylinny	clay=0; ore=3; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[88,71]; settlements=[105,71]	Sure	 	 
88	21:30:04:401	sabercat	clay=1; ore=0; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	so set it up	 	 
89	21:30:11:919	Server	 		skinnylinny made an offer to trade 1 ore for 1 clay.	 	 
90	21:30:15:936	Server	 		skinnylinny traded 1 ore for 1 clay from sabercat.	 	 
91	21:30:51:818	Server	 		skinnylinny built a road.	 	 
92	21:31:02:793	Server	 		amycharl rolled a 2 and a 1.	 	 
93	21:31:02:793	Server	 		sabercat gets 1 ore. amycharl gets 1 sheep.	 	 
94	21:31:12:023	Server	 		amycharl built a road.	 	 
95	21:31:23:324	Server	 		sabercat rolled a 6 and a 1.	 	 
96	21:31:47:225	sabercat	clay=0; ore=3; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	anyone can get wheat?	 	 
97	21:31:47:230	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	Meanie!	 	 
98	21:31:53:300	sabercat	clay=0; ore=3; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	me?	 	 
99	21:31:54:360	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	I can	 	 
100	21:32:02:594	sabercat	clay=0; ore=3; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	okay,& for wood or sheep?	 	 
101	21:32:26:568	skinnylinny	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	I have nothing at the moment :P	 	 
102	21:32:58:145	sabercat	clay=0; ore=3; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	so want sheep or wood?	 	 
103	21:33:06:511	sabercat	clay=0; ore=3; sheep=1; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101]; settlements=[135,171; 171,101]	oh, okay	 	 
104	21:33:22:390	Server	 		skinnylinny rolled a 1 and a 1.	 	 
105	21:33:22:390	Server	 		No player gets anything.	 	 
106	21:34:02:735	Server	 		amycharl rolled a 2 and a 1.	 	 
