ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
281	22:12:49:017	Server	 		amycharl rolled a 4 and a 5.	 	 
282	22:12:49:018	Server	 		sabercat gets 2 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
283	22:13:06:623	skinnylinny	clay=0; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=3; dev-cards=0	roads=[88,71; 71,70; 70,86]; settlements=[105,71]	Oh, sabercat, want to trade a clay for a wheat?	 	 
284	22:13:08:683	amycharl	clay=1; ore=0; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203; 203,167; 167,166]; settlements=[184,137; 137,220; 220,139; 139,182]	ill give you a wood for a clay?	 	 
285	22:13:36:086	sabercat	clay=3; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	yes, skinny, I might& when its my turn	 	 
286	22:13:59:067	amycharl	clay=1; ore=0; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203; 203,167; 167,166]; settlements=[184,137; 137,220; 220,139; 139,182]	wud u rather wheat or wood?& for a clay?	 	 
287	22:14:18:844	skinnylinny	clay=0; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=3; dev-cards=0	roads=[88,71; 71,70; 70,86]; settlements=[105,71]	Thanks, sabercat	 	 
288	22:14:23:787	skinnylinny	clay=0; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=3; dev-cards=0	roads=[88,71; 71,70; 70,86]; settlements=[105,71]	ADDTIME	 	 
289	22:14:28:515	sabercat	clay=3; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	*ADDTIME*	 	 
290	22:14:36:102	sabercat	clay=3; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	:D	 	 
291	22:15:10:698	Server	 		amycharl made an offer to trade 1 wood for 1 clay.	 	 
292	22:15:36:258	skinnylinny	clay=0; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=3; dev-cards=0	roads=[88,71; 71,70; 70,86]; settlements=[105,71]	:D	 	 
293	22:15:47:484	Server	 		sabercat rolled a 3 and a 6.	 	 
294	22:15:47:484	Server	 		sabercat gets 2 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
295	22:15:56:203	sabercat	clay=5; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	okay	 	 
296	22:16:05:348	sabercat	clay=5; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	who wants clay for wheat?	 	 
297	22:16:09:359	skinnylinny	clay=0; ore=2; sheep=1; wheat=2; wood=1; unknown=0; knights=3; dev-cards=0	roads=[88,71; 71,70; 70,86]; settlements=[105,71]	Me please	 	 
298	22:16:13:586	sabercat	clay=5; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	amy?	 	 
299	22:16:15:022	skinnylinny	clay=0; ore=2; sheep=1; wheat=2; wood=1; unknown=0; knights=3; dev-cards=0	roads=[88,71; 71,70; 70,86]; settlements=[105,71]	One clay for one wheat	 	 
300	22:16:23:477	skinnylinny	clay=0; ore=2; sheep=1; wheat=2; wood=1; unknown=0; knights=3; dev-cards=0	roads=[88,71; 71,70; 70,86]; settlements=[105,71]	Or for an ore	 	 
301	22:16:33:625	Server	 		sabercat made an offer to trade 1 clay for 1 wheat.	 	 
302	22:16:39:231	Server	 		sabercat traded 1 clay for 1 wheat from skinnylinny.	 	 
303	22:16:42:945	skinnylinny	clay=1; ore=2; sheep=1; wheat=1; wood=1; unknown=0; knights=3; dev-cards=0	roads=[88,71; 71,70; 70,86]; settlements=[105,71]	Awesome, &thanks	 	 
304	22:16:47:096	sabercat	clay=4; ore=0; sheep=0; wheat=5; wood=0; unknown=0; knights=1; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	no problem	 	 
305	22:17:08:768	sabercat	clay=4; ore=0; sheep=0; wheat=5; wood=0; unknown=0; knights=1; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	can you trae ore skinny?	 	 
