ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
218	21:58:08:114	Server	 		sabercat rolled a 2 and a 5.	 	 
219	21:58:44:919	Server	 		sabercat built a road.	 	 
220	21:59:10:466	sabercat	clay=0; ore=0; sheep=3; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52]; settlements=[171,69]; cities=[101,135]	anyone can trade wheat and ore for a combination of sheep and wood?	 	 
221	21:59:32:976	skinnylinny	clay=0; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	Um, nope.	 	 
222	22:01:12:253	sabercat	clay=0; ore=0; sheep=3; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52]; settlements=[171,69]; cities=[101,135]	and stop rolling the bloody 7!& I had to discard 3 times already..	 	 
223	22:01:16:366	sabercat	clay=0; ore=0; sheep=3; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52]; settlements=[171,69]; cities=[101,135]	:D	 	 
224	22:01:22:557	Server	 		skinnylinny rolled a 6 and a 4.	 	 
225	22:01:22:557	Server	 		sabercat gets 4 sheep, 1 wood. amycharl gets 1 wood.	 	 
226	22:01:27:513	skinnylinny	clay=0; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	*sigh*	 	 
227	22:01:37:255	skinnylinny	clay=0; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	I might as well give up!	 	 
228	22:01:54:515	sabercat	clay=0; ore=0; sheep=7; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52]; settlements=[171,69]; cities=[101,135]	anyone wants any number of sheep?	 	 
229	22:01:55:445	amycharl	clay=0; ore=1; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203]; settlements=[184,137; 137,220; 220,139]	y?	 	 
230	22:02:14:265	skinnylinny	clay=0; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	No way of getting clay!	 	 
231	22:02:26:571	Server	 		amycharl rolled a 5 and a 3.	 	 
232	22:02:26:571	Server	 		sabercat gets 3 wheat. amycharl gets 1 wheat.	 	 
233	22:02:52:497	Server	 		sabercat rolled a 4 and a 3.	 	 
234	22:03:42:590	Server	 		sabercat traded 4 sheep for 1 clay from the bank.	 	 
235	22:03:46:829	Server	 		sabercat built a road.	 	 
236	22:03:52:687	Server	 		skinnylinny rolled a 1 and a 1.	 	 
237	22:03:52:687	Server	 		No player gets anything.	 	 
238	22:04:09:464	Server	 		amycharl rolled a 4 and a 2.	 	 
239	22:04:09:465	Server	 		skinnylinny gets 2 wheat.	 	 
240	22:05:12:038	Server	 		amycharl built a road.	 	 
241	22:05:17:713	Server	 		amycharl built a road.	 	 
242	22:05:24:663	Server	 		sabercat rolled a 6 and a 2.	 	 
243	22:05:24:664	Server	 		sabercat gets 3 wheat. amycharl gets 1 wheat.	 	 
244	22:05:38:679	sabercat	clay=0; ore=0; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69]; cities=[101,135]	anyone has clay?	 	 
245	22:05:41:900	sabercat	clay=0; ore=0; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69]; cities=[101,135]	to trade?	 	 
246	22:05:59:438	amycharl	clay=0; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203; 203,167; 167,166]; settlements=[184,137; 137,220; 220,139]	nope	 	 
247	22:06:12:873	sabercat	clay=0; ore=0; sheep=0; wheat=3; wood=3; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69]; cities=[101,135]	ah, shame	 	 
248	22:06:30:945	Server	 		skinnylinny rolled a 6 and a 6.	 	 
249	22:06:30:946	Server	 		skinnylinny gets 1 sheep.	 	 
250	22:06:34:028	skinnylinny	clay=0; ore=0; sheep=1; wheat=3; wood=1; unknown=0; knights=1; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	Nope	 	 
251	22:06:46:509	Server	 		amycharl rolled a 2 and a 6.	 	 
252	22:06:46:510	Server	 		sabercat gets 3 wheat. amycharl gets 1 wheat.	 	 
253	22:06:53:473	Server	 		sabercat rolled a 6 and a 4.	 	 
254	22:06:53:473	Server	 		sabercat gets 4 sheep, 1 wood. amycharl gets 1 wood.	 	 
255	22:07:01:074	sabercat	clay=0; ore=0; sheep=4; wheat=6; wood=4; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69]; cities=[101,135]	hopeless!	 	 
256	22:07:12:817	skinnylinny	clay=0; ore=0; sheep=1; wheat=3; wood=1; unknown=0; knights=1; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	You think, sabercat?	 	 
257	22:07:24:082	Server	 		sabercat traded 4 wheat for 1 clay from the bank.	 	 
258	22:07:28:181	amycharl	clay=0; ore=0; sheep=0; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203; 203,167; 167,166]; settlements=[184,137; 137,220; 220,139]	well if you hadnt blocked me& i might have some!	 	 
259	22:07:29:009	Server	 		sabercat built a settlement.	 	 
260	22:07:30:619	amycharl	clay=0; ore=0; sheep=0; wheat=2; wood=2; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203; 203,167; 167,166]; settlements=[184,137; 137,220; 220,139]	:)	 	 
261	22:07:39:048	sabercat	clay=0; ore=0; sheep=3; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	anyone got ore?	 	 
262	22:07:40:279	skinnylinny	clay=0; ore=0; sheep=1; wheat=3; wood=1; unknown=0; knights=1; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	Hmmm, I wonder who's going to win this one?	 	 
263	22:07:43:059	skinnylinny	clay=0; ore=0; sheep=1; wheat=3; wood=1; unknown=0; knights=1; dev-cards=1	roads=[88,71; 71,70]; settlements=[105,71]	Nope	 	 
264	22:07:54:475	Server	 		sabercat traded 3 wood for 1 ore from a port.	 	 
265	22:08:38:983	Server	 		skinnylinny rolled a 6 and a 3.	 	 
266	22:08:38:983	Server	 		sabercat gets 2 clay. skinnylinny gets 1 ore. amycharl gets 1 clay.	 	 
267	22:08:56:052	Server	 		amycharl rolled a 5 and a 2.	 	 
268	22:09:30:789	sabercat	clay=2; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	nothing to discard?& new one!	 	 
269	22:09:52:111	Server	 		amycharl built a settlement.	 	 
270	22:10:00:992	Server	 		sabercat rolled a 5 and a 3.	 	 
271	22:10:00:992	Server	 		sabercat gets 3 wheat. amycharl gets 1 wheat.	 	 
272	22:11:25:939	Server	 		skinnylinny rolled a 3 and a 2.	 	 
273	22:11:25:939	Server	 		skinnylinny gets 1 wood. amycharl gets 2 wood.	 	 
274	22:11:45:386	skinnylinny	clay=1; ore=0; sheep=1; wheat=2; wood=2; unknown=0; knights=3; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	Does anyone have any ore?	 	 
275	22:11:52:753	amycharl	clay=0; ore=0; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203; 203,167; 167,166]; settlements=[184,137; 137,220; 220,139; 139,182]	nope	 	 
276	22:11:59:754	sabercat	clay=1; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	nope	 	 
277	22:12:17:872	skinnylinny	clay=1; ore=0; sheep=1; wheat=2; wood=2; unknown=0; knights=3; dev-cards=0	roads=[88,71; 71,70]; settlements=[105,71]	Hmmm, ok. How about a clay?	 	 
278	22:12:24:381	amycharl	clay=0; ore=0; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[168,137; 137,138; 138,169; 169,186; 186,203; 203,167; 167,166]; settlements=[184,137; 137,220; 220,139; 139,182]	nope	 	 
279	22:12:35:508	Server	 		skinnylinny built a road.	 	 
280	22:12:42:084	sabercat	clay=1; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[135,154; 154,118; 118,101; 101,84; 84,68; 68,52; 52,36]; settlements=[171,69; 69,37]; cities=[101,135]	got one	 	 
