ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
107	22:44:50:050	Carina	clay=3; ore=0; sheep=1; wheat=5; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,135; 135,132; 132,148]; settlements=[133,152]	does anybody have wood?
108	22:45:00:319	inca	clay=0; ore=1; sheep=0; wheat=3; wood=3; unknown=0; knights=2; dev-cards=1	roads=[170,71; 71,72]; settlements=[171,71]	i do, & have you got clay?
109	22:45:00:414	Carina	clay=3; ore=0; sheep=1; wheat=5; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,135; 135,132; 132,148]; settlements=[133,152]	(to trade)
110	22:45:03:818	Gaeilgeoir	clay=0; ore=0; sheep=1; wheat=6; wood=1; unknown=0; knights=0; dev-cards=0	roads=[86,84; 84,68]; cities=[103,101]	no, sorry
111	22:45:07:235	Carina	clay=3; ore=0; sheep=1; wheat=5; wood=0; unknown=0; knights=0; dev-cards=0	roads=[133,135; 135,132; 132,148]; settlements=[133,152]	yes
112	22:45:17:531	inca	clay=0; ore=1; sheep=0; wheat=3; wood=3; unknown=0; knights=2; dev-cards=1	roads=[170,71; 71,72]; settlements=[171,71]	OK
113	22:45:47:297	Server	 		Carina made an offer to trade 1 clay for 1 wood.
114	22:45:50:062	Server	 		Carina traded 1 clay for 1 wood from inca.
115	22:46:02:237	Server	 		Carina built a settlement.
116	22:46:21:536	Server	 		inca rolled a 6 and a 2.
117	22:46:21:538	Server	 		inca gets 1 sheep.
118	22:46:37:537	Server	 		inca built a road.
119	22:46:44:729	Server	 		Gaeilgeoir rolled a 4 and a 1.
120	22:46:44:731	Server	 		inca gets 1 wheat. Carina gets 1 clay, 1 wheat.
121	22:47:21:359	Server	 		Gaeilgeoir traded 4 wheat for 1 ore from the bank.
122	22:47:37:762	Server	 		Carina rolled a 2 and a 5.
123	22:48:24:134	Server	 		Carina traded 3 wheat for 1 ore from a port.
124	22:48:42:246	Server	 		inca rolled a 6 and a 1.
125	22:49:19:338	Server	 		inca built a settlement.
126	22:49:41:039	Server	 		Gaeilgeoir rolled a 4 and a 3.
127	22:50:07:001	Server	 		Carina rolled a 1 and a 4.
128	22:50:07:003	Server	 		inca gets 1 wheat. Carina gets 1 clay, 1 wheat.
129	22:50:28:753	Server	 		inca rolled a 2 and a 2.
130	22:50:28:755	Server	 		inca gets 1 ore. Carina gets 1 wood.
131	22:50:41:172	Server	 		Gaeilgeoir rolled a 1 and a 1.
132	22:50:41:174	Server	 		No player gets anything.
133	22:50:51:083	Server	 		Carina rolled a 1 and a 2.
134	22:50:51:085	Server	 		Gaeilgeoir gets 4 ore.
135	22:51:12:980	Server	 		Carina built a road.
136	22:51:17:895	Server	 		inca rolled a 4 and a 1.
137	22:51:17:897	Server	 		inca gets 1 wheat. Carina gets 1 clay, 1 wheat.
138	22:51:38:793	Server	 		inca traded 3 wheat for 1 wood from a port.
139	22:51:49:618	Server	 		Gaeilgeoir rolled a 4 and a 2.
