ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
292	23:30:05:988	Gaeilgeoir	clay=1; ore=1; sheep=2; wheat=2; wood=0; unknown=0; knights=2; dev-cards=2	roads=[86,84; 84,68; 68,69; 69,101; 101,102; 102,52; 52,35; 35,34; 34,50]; cities=[103,101]	anyone have wood?
293	23:30:11:870	inca	clay=4; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=3; dev-cards=2	roads=[170,71; 71,72; 72,56; 56,73; 73,90; 90,107; 107,124]; settlements=[171,56]	nope
294	23:31:03:681	Server	 		Carina rolled a 2 and a 1.
295	23:31:03:682	Server	 		Gaeilgeoir gets 4 ore. Carina gets 1 wheat.
296	23:31:14:184	Server	 		inca rolled a 3 and a 3.
297	23:31:14:185	Server	 		inca gets 2 wheat. Gaeilgeoir gets 2 wheat. Carina gets 1 wood.
298	23:32:22:855	Server	 		Gaeilgeoir rolled a 5 and a 5.
299	23:32:22:856	Server	 		inca gets 1 wood. Gaeilgeoir gets 2 wheat.
300	23:32:38:025	Server	 		Gaeilgeoir built a city.
301	23:32:52:729	inca	clay=4; ore=0; sheep=0; wheat=3; wood=1; unknown=0; knights=3; dev-cards=2	roads=[170,71; 71,72; 72,56; 56,73; 73,90; 90,107; 107,124]; settlements=[171,56]	oh, well played
302	23:32:57:344	Carina	clay=0; ore=0; sheep=2; wheat=1; wood=5; unknown=0; knights=0; dev-cards=1	roads=[133,135; 135,132; 132,148; 148,134; 134,152; 152,168; 168,184; 184,131]; settlements=[133,165; 165,184; 184,131]	congrats
303	23:32:57:740	Gaeilgeoir	clay=1; ore=1; sheep=1; wheat=3; wood=1; unknown=0; knights=3; dev-cards=2	roads=[86,84; 84,68; 68,69; 69,101; 101,102; 102,52; 52,35; 35,34; 34,50]; cities=[103,101; 101,52]	thanks. good game
