ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
172	20:09:29:882	Server	 		Carina built a road.
173	20:09:36:259	Server	 		inca rolled a 1 and a 3.
174	20:09:36:259	Server	 		inca gets 1 ore. Carina gets 2 wheat.
175	20:09:55:457	inca	clay=0; ore=2; sheep=0; wheat=2; wood=4; unknown=0; knights=1; dev-cards=2	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[116,71; 71,82]	our
176	20:10:01:005	inca	clay=0; ore=2; sheep=0; wheat=2; wood=4; unknown=0; knights=1; dev-cards=2	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[116,71; 71,82]	oops, didn't meant ot ype that
177	20:10:02:360	inca	clay=0; ore=2; sheep=0; wheat=2; wood=4; unknown=0; knights=1; dev-cards=2	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[116,71; 71,82]	ignore it
178	20:10:05:362	Server	 		yiin rolled a 3 and a 1.
179	20:10:05:363	Server	 		inca gets 1 ore. Carina gets 2 wheat.
180	20:10:17:709	Server	 		Carina rolled a 2 and a 3.
181	20:10:17:710	Server	 		inca gets 1 wheat. yiin gets 1 wood. Carina gets 2 wood.
182	20:10:52:732	Server	 		Carina traded 3 wheat for 1 clay from a port.
183	20:11:09:366	Server	 		inca rolled a 2 and a 4.
184	20:11:09:367	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 2 sheep.
185	20:11:36:359	Server	 		inca built a city.
186	20:11:43:417	Server	 		yiin rolled a 1 and a 5.
187	20:11:43:418	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 2 sheep.
188	20:12:06:592	Server	 		yiin traded 4 wood for 1 clay from the bank.
189	20:12:48:089	Server	 		yiin built a road.
190	20:12:56:754	Server	 		Carina rolled a 1 and a 6.
191	20:13:51:257	Server	 		Carina built a settlement.
192	20:13:59:470	Server	 		inca rolled a 4 and a 2.
193	20:13:59:471	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 2 sheep.
194	20:14:04:780	Server	 		yiin rolled a 2 and a 1.
195	20:14:04:781	Server	 		Carina gets 1 sheep.
196	20:14:13:241	Server	 		Carina rolled a 5 and a 6.
197	20:14:13:241	Server	 		inca gets 1 sheep. yiin gets 2 sheep.
198	20:15:30:745	Server	 		inca rolled a 3 and a 1.
199	20:15:30:746	Server	 		inca gets 1 ore. Carina gets 3 wheat.
200	20:15:47:322	Server	 		yiin rolled a 3 and a 5.
201	20:15:47:322	Server	 		yiin gets 1 wheat. Carina gets 1 wood.
202	20:15:59:861	Server	 		Carina rolled a 5 and a 6.
203	20:15:59:862	Server	 		inca gets 1 sheep. yiin gets 2 sheep.
204	20:16:17:931	Server	 		Carina traded 4 wheat for 1 clay from the bank.
205	20:16:36:311	Server	 		inca rolled a 3 and a 2.
206	20:16:36:312	Server	 		inca gets 2 wheat. yiin gets 1 wood. Carina gets 2 wood.
207	20:16:46:169	yiin	clay=0; ore=0; sheep=4; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,103; 103,101; 101,102; 102,120; 120,68; 68,69; 69,52]; settlements=[84,103; 103,137]	do anyone have ore??
208	20:16:54:645	inca	clay=0; ore=0; sheep=2; wheat=4; wood=2; unknown=0; knights=3; dev-cards=1	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[71,82]	nope, sorry
209	20:17:01:233	Server	 		yiin rolled a 4 and a 2.
210	20:17:01:234	Server	 		inca gets 1 wheat. yiin gets 1 wheat. Carina gets 2 sheep.
211	20:17:23:857	Server	 		Carina rolled a 2 and a 2.
212	20:17:23:858	Server	 		inca gets 1 ore. Carina gets 3 wheat.
213	20:17:40:838	Server	 		Carina traded 3 sheep for 1 ore from a port.
214	20:18:07:743	Server	 		Carina traded 3 wood for 1 ore from a port.
215	20:18:23:651	inca	clay=0; ore=1; sheep=2; wheat=5; wood=2; unknown=0; knights=3; dev-cards=1	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[71,82]	well played
216	20:18:28:747	Carina	clay=1; ore=1; sheep=1; wheat=2; wood=0; unknown=0; knights=2; dev-cards=1	roads=[105,166; 166,165; 165,122; 122,138; 138,167; 167,168; 168,154; 154,169; 169,170]; settlements=[165,171; 171,169]; cities=[122,167]	ok, I should go now =)
217	20:18:31:766	Carina	clay=1; ore=1; sheep=1; wheat=2; wood=0; unknown=0; knights=2; dev-cards=1	roads=[105,166; 166,165; 165,122; 122,138; 138,167; 167,168; 168,154; 154,169; 169,170]; settlements=[165,171; 171,169]; cities=[122,167]	see you
218	20:18:35:853	inca	clay=0; ore=1; sheep=2; wheat=5; wood=2; unknown=0; knights=3; dev-cards=1	roads=[99,54; 54,82; 82,66; 66,116; 116,133; 133,134; 134,50; 50,34]; settlements=[71,82]	see yuo later
