ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
68	20:15:46:237	Server	 		inca rolled a 2 and a 6.	 	 
69	20:15:46:237	Server	 		yiin gets 1 sheep.	 	 
70	20:15:57:715	Server	 		nareik15 rolled a 5 and a 6.	 	 
71	20:15:57:716	Server	 		inca gets 1 wheat.	 	 
72	20:16:24:647	Server	 		yiin rolled a 2 and a 2.	 	 
73	20:16:24:648	Server	 		yiin gets 1 sheep. inca gets 1 sheep.	 	 
74	20:16:40:524	Server	 		inca rolled a 1 and a 3.	 	 
75	20:16:40:525	Server	 		yiin gets 1 sheep. inca gets 1 sheep.	 	 
76	20:16:56:717	Server	 		nareik15 rolled a 4 and a 4.	 	 
77	20:16:56:718	Server	 		yiin gets 1 sheep.	 	 
78	20:17:07:250	Server	 		yiin rolled a 1 and a 1.	 	 
79	20:17:07:251	Server	 		yiin gets 1 wheat.	 	 
80	20:17:15:756	Server	 		yiin traded 4 sheep for 1 clay from the bank.	 	 
81	20:18:03:176	Server	 		inca rolled a 6 and a 5.	 	 
82	20:18:03:177	Server	 		inca gets 1 wheat.	 	 
83	20:18:15:143	Server	 		nareik15 rolled a 5 and a 2.	 	 
84	20:19:37:246	nareik15	clay=1; ore=0; sheep=3; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,169; 169,168]; settlements=[154,186]	does any one have any wheat to trade?	 	 
85	20:19:51:006	inca	clay=0; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[99,152; 152,82]; settlements=[116,152; 152,82]	i do, & what do you have?	 	 
86	20:19:51:179	yiin	clay=0; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134]; settlements=[84,167]	i have &but i need ore or clay	 	 
87	20:20:19:998	nareik15	clay=1; ore=0; sheep=3; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,169; 169,168]; settlements=[154,186]	I've sheep or wood	 	 
88	20:20:25:577	inca	clay=0; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[99,152; 152,82]; settlements=[116,152; 152,82]	trade for wood?	 	 
89	20:20:30:731	yiin	clay=0; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134]; settlements=[84,167]	same here	 	 
90	20:21:42:227	Server	 		nareik15 made an offer to trade 1 wood for 1 wheat.	 	 
91	20:21:45:615	Server	 		nareik15 traded 1 wood for 1 wheat from inca.	 	 
92	20:22:37:137	Server	 		nareik15 built a road.	 	 
93	20:22:47:233	Server	 		yiin rolled a 5 and a 4.	 	 
94	20:22:47:234	Server	 		inca gets 1 ore.	 	 
95	20:28:36:013	inca	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[99,152; 152,82]; settlements=[116,152; 152,82]	you still there?	 	 
96	20:35:52:440	nareik15	clay=0; ore=0; sheep=3; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[154,169; 169,168; 168,137]; settlements=[154,186]	when do you think we should call it a day & if yiin remains absent?	 	 
97	20:36:35:234	inca	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[99,152; 152,82]; settlements=[116,152; 152,82]	how long has it been,& about 15 minutes?	 	 
98	20:36:36:578	inca	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[99,152; 152,82]; settlements=[116,152; 152,82]	oh	 	 
99	20:36:38:741	inca	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[99,152; 152,82]; settlements=[116,152; 152,82]	never mind	 	 
100	20:36:40:804	Server	 		inca rolled a 3 and a 5.	 	 
101	20:36:40:805	Server	 		yiin gets 1 sheep. nareik15 gets 1 wood.	 	 
102	20:36:44:353	nareik15	clay=0; ore=0; sheep=3; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[154,169; 169,168; 168,137]; settlements=[154,186]	oh ... nevermind	 	 
103	20:36:48:712	yiin	clay=0; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134]; settlements=[84,167]	sry was eating dinner	 	 
104	20:36:53:302	inca	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[99,152; 152,82]; settlements=[116,152; 152,82]	no worries	 	 
105	20:36:54:281	Server	 		nareik15 rolled a 5 and a 5.	 	 
106	20:36:54:282	Server	 		yiin gets 1 clay. inca gets 2 clay. nareik15 gets 1 wood.	 	 
107	20:37:30:688	nareik15	clay=0; ore=0; sheep=3; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,169; 169,168; 168,137]; settlements=[154,186]	does anyone have clay or ore to trade, &I have plenty sheep	 	 
108	20:37:38:134	yiin	clay=1; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134]; settlements=[84,167]	no sorry	 	 
109	20:37:48:353	inca	clay=2; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[99,152; 152,82]; settlements=[116,152; 152,82]	i have a clay, &trade for sheep?	 	 
110	20:38:02:763	nareik15	clay=0; ore=0; sheep=3; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[154,169; 169,168; 168,137]; settlements=[154,186]	cool	 	 
