ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
148	20:46:48:245	Server	 		nareik15 rolled a 5 and a 4.	 	 
149	20:46:48:246	Server	 		inca gets 1 ore.	 	 
150	20:48:08:611	nareik15	clay=0; ore=0; sheep=3; wheat=0; wood=4; unknown=0; knights=1; dev-cards=0	roads=[154,169; 169,168; 168,137; 137,170]; settlements=[154,186]	don't suppose anyone has any clay to trade, & got plenty wood	 	 
151	20:48:17:630	inca	clay=1; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[99,152; 152,82; 82,66; 66,50]; settlements=[116,152; 152,82]	need mine, sorry	 	 
152	20:50:03:586	Server	 		yiin rolled a 1 and a 4.	 	 
153	20:50:03:587	Server	 		inca gets 1 clay, 1 wood. nareik15 gets 2 wood.	 	 
154	20:50:44:906	Server	 		inca rolled a 5 and a 1.	 	 
155	20:50:44:907	Server	 		yiin gets 1 wheat. nareik15 gets 1 sheep.	 	 
156	20:50:59:842	Server	 		nareik15 rolled a 3 and a 3.	 	 
157	20:50:59:843	Server	 		yiin gets 1 wheat. nareik15 gets 1 sheep.	 	 
158	20:51:32:083	Server	 		nareik15 traded 4 wood for 1 clay from the bank.	 	 
159	20:51:57:448	Server	 		nareik15 built a road.	 	 
160	20:52:10:902	Server	 		yiin rolled a 3 and a 4.	 	 
161	20:52:44:936	yiin	clay=0; ore=0; sheep=2; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134; 134,101]; settlements=[84,167]	does anyone have clay or wood	 	 
162	20:52:52:751	inca	clay=2; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[99,152; 152,82; 82,66; 66,50]; settlements=[116,152; 152,82]	i have clay, &do you have wheat?	 	 
163	20:52:55:255	yiin	clay=0; ore=0; sheep=2; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134; 134,101]; settlements=[84,167]	i got lots of wheat	 	 
164	20:52:57:485	inca	clay=2; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[99,152; 152,82; 82,66; 66,50]; settlements=[116,152; 152,82]	good	 	 
165	20:53:50:783	Server	 		yiin made an offer to trade 2 wheat for 2 wood.	 	 
166	20:54:20:353	inca	clay=2; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[99,152; 152,82; 82,66; 66,50]; settlements=[116,152; 152,82]	i've got clay, & not wood	 	 
167	20:54:31:596	Server	 		yiin made an offer to trade 2 wheat for 2 clay.	 	 
168	20:54:37:471	Server	 		yiin traded 2 wheat for 2 clay from inca.	 	 
169	20:54:47:173	yiin	clay=2; ore=0; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134; 134,101]; settlements=[84,167]	sry my bet	 	 
170	20:55:15:340	yiin	clay=2; ore=0; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134; 134,101]; settlements=[84,167]	thank you	 	 
171	20:55:28:579	Server	 		inca rolled a 6 and a 6.	 	 
172	20:55:28:580	Server	 		No player gets anything.	 	 
173	20:55:28:824	inca	clay=0; ore=2; sheep=1; wheat=2; wood=1; unknown=0; knights=2; dev-cards=0	roads=[99,152; 152,82; 82,66; 66,50]; settlements=[116,152; 152,82]	thank you too	 	 
174	20:55:43:099	Server	 		nareik15 rolled a 4 and a 3.	 	 
175	20:57:11:505	nareik15	clay=0; ore=0; sheep=4; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,169; 169,168; 168,137; 137,170; 170,184]; settlements=[154,186]	I have sheep to trade &if anyone has ore or clay	 	 
176	20:57:37:071	inca	clay=0; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=1	roads=[99,152; 152,82; 82,66; 66,50]; settlements=[116,152; 152,82]	sorry, not here	 	 
177	20:57:43:168	yiin	clay=2; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134; 134,101]; settlements=[84,167]	i need my clay sorry	 	 
178	20:57:49:598	nareik15	clay=0; ore=0; sheep=4; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,169; 169,168; 168,137; 137,170; 170,184]; settlements=[154,186]	ok	 	 
179	20:57:55:674	Server	 		yiin rolled a 3 and a 2.	 	 
180	20:57:55:675	Server	 		inca gets 1 clay, 1 wood. nareik15 gets 2 wood.	 	 
181	20:58:11:885	yiin	clay=2; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134; 134,101]; settlements=[84,167]	does anyone have wood??	 	 
182	20:58:26:987	inca	clay=1; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=2; dev-cards=1	roads=[99,152; 152,82; 82,66; 66,50]; settlements=[116,152; 152,82]	i do, & you got sheep?	 	 
183	20:58:27:482	nareik15	clay=0; ore=0; sheep=4; wheat=1; wood=3; unknown=0; knights=1; dev-cards=0	roads=[154,169; 169,168; 168,137; 137,170; 170,184]; settlements=[154,186]	I do	 	 
184	20:58:32:189	yiin	clay=2; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134; 134,101]; settlements=[84,167]	yes	 	 
185	20:58:35:436	nareik15	clay=0; ore=0; sheep=4; wheat=1; wood=3; unknown=0; knights=1; dev-cards=0	roads=[154,169; 169,168; 168,137; 137,170; 170,184]; settlements=[154,186]	( i also have sheep)	 	 
186	20:58:55:782	Server	 		yiin made an offer to trade 1 sheep for 1 wood.	 	 
187	20:59:00:281	Server	 		yiin traded 1 sheep for 1 wood from inca.	 	 
188	20:59:18:981	Server	 		yiin built a settlement.	 	 
189	20:59:27:176	yiin	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134; 134,101]; settlements=[84,167; 167,118]	thank you so much	 	 
190	20:59:32:080	inca	clay=1; ore=1; sheep=1; wheat=1; wood=1; unknown=0; knights=2; dev-cards=1	roads=[99,152; 152,82; 82,66; 66,50]; settlements=[116,152; 152,82]	and you	 	 
191	20:59:34:480	Server	 		inca rolled a 6 and a 1.	 	 
192	21:00:30:716	Server	 		inca built a settlement.	 	 
193	21:00:39:987	Server	 		nareik15 rolled a 2 and a 1.	 	 
194	21:00:39:988	Server	 		yiin gets 2 wheat. nareik15 gets 1 clay.	 	 
195	21:01:03:587	Server	 		nareik15 built a settlement.	 	 
196	21:01:09:454	Server	 		yiin rolled a 5 and a 4.	 	 
197	21:01:09:454	Server	 		yiin gets 1 ore. inca gets 1 ore.	 	 
198	21:01:18:952	Server	 		inca rolled a 1 and a 2.	 	 
199	21:01:18:953	Server	 		yiin gets 2 wheat. nareik15 gets 2 clay.	 	 
200	21:01:44:455	Server	 		nareik15 rolled a 4 and a 3.	 	 
201	21:02:07:853	Server	 		yiin rolled a 1 and a 2.	 	 
202	21:02:07:854	Server	 		yiin gets 2 wheat. nareik15 gets 2 clay.	 	 
203	21:02:23:795	Server	 		inca rolled a 3 and a 4.	 	 
204	21:02:49:100	Server	 		nareik15 rolled a 2 and a 3.	 	 
205	21:02:49:101	Server	 		inca gets 1 clay, 1 wood. nareik15 gets 2 wood.	 	 
206	21:03:20:063	Server	 		nareik15 built a road.	 	 
207	21:03:46:736	nareik15	clay=2; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[154,169; 169,168; 168,137; 137,170; 170,184; 184,120]; settlements=[154,186; 186,201]	does anyone have any sheep, & can trade a clay	 	 
208	21:03:53:021	inca	clay=2; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=2; dev-cards=1	roads=[99,152; 152,82; 82,66; 66,50]; settlements=[116,152; 152,82; 82,50]	no sheep, sorry	 	 
209	21:03:54:825	yiin	clay=1; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,150; 150,134; 134,101]; settlements=[84,167; 167,118]	no sorry	 	 
210	21:04:02:653	Server	 		yiin rolled a 3 and a 3.	 	 
211	21:04:02:654	Server	 		nareik15 gets 1 sheep.	 	 
212	21:04:12:356	Server	 		inca rolled a 1 and a 3.	 	 
213	21:04:12:356	Server	 		yiin gets 1 sheep. inca gets 1 sheep.	 	 
214	21:04:36:291	Server	 		inca built a road.	 	 
215	21:04:48:443	Server	 		nareik15 rolled a 1 and a 3.	 	 
216	21:04:48:444	Server	 		yiin gets 1 sheep. inca gets 1 sheep.	 	 
217	21:05:27:915	Server	 		nareik15 built a settlement.	 	 
218	21:05:33:314	Server	 		yiin rolled a 1 and a 3.	 	 
219	21:05:33:315	Server	 		yiin gets 1 sheep. inca gets 1 sheep.	 	 
220	21:05:55:104	Server	 		inca rolled a 3 and a 3.	 	 
221	21:05:55:105	Server	 		nareik15 gets 2 sheep.	 	 
222	21:06:06:873	Server	 		nareik15 rolled a 2 and a 2.	 	 
223	21:06:06:874	Server	 		yiin gets 1 sheep. inca gets 1 sheep.	 	 
224	21:06:25:432	Server	 		yiin rolled a 6 and a 2.	 	 
