ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
186	20:32:01:790	Server	 		ljaybrad123 rolled a 5 and a 5.	 	 
187	20:32:01:792	Server	 		ljaybrad123 gets 2 ore. william gets 1 ore.	 	 
188	20:32:33:847	Server	 		ljaybrad123 traded 3 sheep for 1 wheat from a port.	 	 
189	20:32:54:055	Server	 		william rolled a 6 and a 1.	 	 
190	20:33:14:834	Server	 		tomas.kostan rolled a 2 and a 5.	 	 
191	20:33:54:093	Server	 		ljaybrad123 built a road.	 	 
192	20:33:55:248	Server	 		ljaybrad123 built a road.	 	 
193	20:33:58:595	Server	 		ljaybrad123 rolled a 6 and a 1.	 	 
194	20:34:09:215	tomas.kostan	clay=0; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[104,168; 168,105; 105,152; 152,136; 136,184]; settlements=[120,169]	omg robber race :D	 	 
195	20:34:30:324	Server	 		william rolled a 2 and a 4.	 	 
196	20:34:30:326	Server	 		william gets 2 wood. tomas.kostan gets 1 wood.	 	 
197	20:34:34:481	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135; 135,118; 118,50; 50,34]; settlements=[116,67; 67,150]	this robber is busy	 	 
198	20:34:38:422	william	clay=0; ore=0; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=1	roads=[139,71; 71,156; 156,70]; settlements=[139,88; 88,173; 173,86]	^^	 	 
199	20:34:45:649	Server	 		tomas.kostan rolled a 6 and a 3.	 	 
200	20:34:45:651	Server	 		ljaybrad123 gets 1 ore. william gets 1 wheat. tomas.kostan gets 1 ore.	 	 
201	20:35:03:280	tomas.kostan	clay=0; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[104,168; 168,105; 105,152; 152,136; 136,184]; settlements=[120,169]	can i get a wheat for an ore?	 	 
202	20:35:07:917	ljaybrad123	clay=0; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135; 135,118; 118,50; 50,34]; settlements=[116,67; 67,150]	no	 	 
203	20:35:08:069	william	clay=0; ore=0; sheep=0; wheat=3; wood=2; unknown=0; knights=1; dev-cards=1	roads=[139,71; 71,156; 156,70]; settlements=[139,88; 88,173; 173,86]	yep	 	 
204	20:35:18:585	Server	 		tomas.kostan made an offer to trade 1 ore for 1 wheat.	 	 
205	20:35:22:949	Server	 		tomas.kostan traded 1 ore for 1 wheat from william.	 	 
206	20:35:27:994	Server	 		ljaybrad123 rolled a 3 and a 3.	 	 
207	20:35:27:996	Server	 		william gets 2 wood. tomas.kostan gets 1 wood.	 	 
208	20:35:44:694	Server	 		william rolled a 5 and a 1.	 	 
209	20:35:44:696	Server	 		william gets 2 wood. tomas.kostan gets 1 wood.	 	 
210	20:35:53:709	william	clay=0; ore=1; sheep=0; wheat=2; wood=6; unknown=0; knights=1; dev-cards=1	roads=[139,71; 71,156; 156,70]; settlements=[139,88; 88,173; 173,86]	can i get an ore for 1 wood	 	 
211	20:36:00:509	ljaybrad123	clay=0; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135; 135,118; 118,50; 50,34]; settlements=[116,67; 67,150]	no	 	 
212	20:36:01:588	tomas.kostan	clay=0; ore=1; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[104,168; 168,105; 105,152; 152,136; 136,184]; settlements=[120,169]	nope sry	 	 
213	20:36:06:764	william	clay=0; ore=1; sheep=0; wheat=2; wood=6; unknown=0; knights=1; dev-cards=1	roads=[139,71; 71,156; 156,70]; settlements=[139,88; 88,173; 173,86]	2 wood?	 	 
214	20:36:24:762	tomas.kostan	clay=0; ore=1; sheep=0; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[104,168; 168,105; 105,152; 152,136; 136,184]; settlements=[120,169]	no ore for trade	 	 
215	20:36:27:888	Server	 		william traded 2 wheat for 1 clay from a port.	 	 
216	20:36:32:916	Server	 		william built a road.	 	 
217	20:36:36:896	Server	 		tomas.kostan rolled a 3 and a 2.	 	 
218	20:36:36:898	Server	 		ljaybrad123 gets 1 clay. william gets 1 sheep. tomas.kostan gets 1 sheep.	 	 
219	20:37:14:632	Server	 		ljaybrad123 rolled a 6 and a 1.	 	 
220	20:37:38:812	Server	 		ljaybrad123 built a road.	 	 
221	20:37:48:744	Server	 		william rolled a 3 and a 4.	 	 
222	20:37:53:334	william	clay=0; ore=1; sheep=1; wheat=0; wood=4; unknown=0; knights=1; dev-cards=1	roads=[139,71; 71,156; 156,70; 70,72]; settlements=[139,88; 88,173; 173,86]	:D	 	 
223	20:38:11:397	tomas.kostan	clay=0; ore=0; sheep=1; wheat=1; wood=3; unknown=0; knights=0; dev-cards=0	roads=[104,168; 168,105; 105,152; 152,136; 136,184]; settlements=[120,169]	nooooo :D	 	 
224	20:38:15:277	william	clay=0; ore=2; sheep=1; wheat=0; wood=4; unknown=0; knights=1; dev-cards=1	roads=[139,71; 71,156; 156,70; 70,72]; settlements=[139,88; 88,173; 173,86]	can i get someone's clay?	 	 
225	20:38:16:108	ljaybrad123	clay=0; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135; 135,118; 118,50; 50,34; 34,35]; settlements=[116,67; 67,150]	stupid robber	 	 
