ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
325	20:49:51:964	Server	 		ljaybrad123 rolled a 2 and a 1.	 	 
326	20:49:51:966	Server	 		ljaybrad123 gets 1 wood. william gets 1 wood. tomas.kostan gets 2 wood.	 	 
327	20:50:06:687	ljaybrad123	clay=0; ore=4; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135; 135,118; 118,50; 50,34; 34,35; 35,36]; settlements=[67,150; 150,118]	anyone have wheat or wood?	 	 
328	20:50:13:654	william	clay=1; ore=1; sheep=3; wheat=3; wood=2; unknown=0; knights=1; dev-cards=1	roads=[139,71; 71,156; 156,70; 70,72]; settlements=[139,173; 173,86]	not for trade	 	 
329	20:50:15:296	tomas.kostan	clay=1; ore=1; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[104,168; 168,105; 105,152; 152,136; 136,184; 184,106]; settlements=[120,169; 169,201]	no	 	 
330	20:50:15:500	ljaybrad123	clay=0; ore=4; sheep=0; wheat=0; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,67; 67,84; 84,116; 116,133; 133,134; 134,135; 135,118; 118,50; 50,34; 34,35; 35,36]; settlements=[67,150; 150,118]	wheat or clay even	 	 
331	20:50:26:496	william	clay=1; ore=1; sheep=3; wheat=3; wood=2; unknown=0; knights=1; dev-cards=1	roads=[139,71; 71,156; 156,70; 70,72]; settlements=[139,173; 173,86]	no	 	 
332	20:50:48:214	Server	 		ljaybrad123 traded 3 ore for 1 clay from a port.	 	 
333	20:50:54:412	Server	 		ljaybrad123 built a road.	 	 
334	20:51:00:200	tomas.kostan	clay=1; ore=1; sheep=1; wheat=0; wood=4; unknown=0; knights=0; dev-cards=0	roads=[104,168; 168,105; 105,152; 152,136; 136,184; 184,106]; settlements=[120,169; 169,201]	pls roll 7 ;)	 	 
335	20:51:01:895	Server	 		william rolled a 2 and a 1.	 	 
336	20:51:01:897	Server	 		ljaybrad123 gets 1 wood. william gets 1 wood. tomas.kostan gets 2 wood.	 	 
