ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
437	20:08:16:077	Server	 		gotwood4sheep rolled a 5 and a 1.	 	 
438	20:08:16:077	Server	 		gotwood4sheep gets 1 clay. tomas.kostan gets 2 wheat.	 	 
439	20:08:22:148	Server	 		ljaybrad123 rolled a 2 and a 3.	 	 
440	20:08:22:149	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 wood.	 	 
441	20:08:25:138	gotwood4sheep	clay=2; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	sorry LJ but i needed ore	 	 
442	20:08:30:916	gotwood4sheep	clay=2; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	the soldier wasn't after you per se	 	 
443	20:08:37:473	ljaybrad123	clay=0; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[138,69; 69,137; 137,120; 120,103; 103,86; 86,154; 154,52]; settlements=[154,69]	anyone have clay?	 	 
444	20:08:39:530	gotwood4sheep	clay=2; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	yup	 	 
445	20:08:42:790	gotwood4sheep	clay=2; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	2 of dems	 	 
446	20:08:47:115	ljaybrad123	clay=0; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[138,69; 69,137; 137,120; 120,103; 103,86; 86,154; 154,52]; settlements=[154,69]	ore for clay	 	 
447	20:08:50:416	gotwood4sheep	clay=2; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	sold	 	 
448	20:08:51:947	ljaybrad123	clay=0; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[138,69; 69,137; 137,120; 120,103; 103,86; 86,154; 154,52]; settlements=[154,69]	?	 	 
449	20:09:10:098	Server	 		ljaybrad123 made an offer to trade 1 ore for 1 clay.	 	 
450	20:09:11:618	Server	 		ljaybrad123 traded 1 ore for 1 clay from gotwood4sheep.	 	 
451	20:09:42:989	Server	 		ljaybrad123 built a road.	 	 
452	20:10:00:949	Server	 		tomas.kostan rolled a 6 and a 5.	 	 
453	20:10:00:950	Server	 		ljaybrad123 gets 1 clay. tomas.kostan gets 1 sheep.	 	 
454	20:10:13:023	tomas.kostan	clay=0; ore=0; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=2	roads=[84,152; 152,135; 135,67; 67,118; 118,101; 101,169; 169,186]; settlements=[101,135; 135,67]	ore for wheat?	 	 
455	20:10:23:892	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=3	roads=[105,139; 139,122; 122,106; 106,90]; settlements=[105,156; 156,107]	no real benefit, i'm afraid	 	 
