ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
202	19:42:53:316	Server	 		gotwood4sheep rolled a 4 and a 2.	 	 
203	19:42:53:317	Server	 		gotwood4sheep gets 1 clay. tomas.kostan gets 1 wheat.	 	 
204	19:42:55:758	Server	 		gotwood4sheep built a road.	 	 
205	19:43:00:464	Server	 		ljaybrad123 rolled a 2 and a 5.	 	 
206	19:43:04:457	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	rut-ro	 	 
207	19:43:22:345	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	don't spend it all at once ;)	 	 
208	19:43:38:896	Server	 		tomas.kostan rolled a 4 and a 6.	 	 
209	19:43:38:896	Server	 		gotwood4sheep gets 1 wheat. tomas.kostan gets 1 wood.	 	 
210	19:43:44:862	tomas.kostan	clay=0; ore=0; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=1	roads=[84,152]; settlements=[101,169]	no clay?	 	 
211	19:43:50:327	ljaybrad123	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,69; 69,137]; settlements=[154,69]	i have clay	 	 
212	19:43:51:332	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	LJ has one	 	 
213	19:43:54:761	ljaybrad123	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,69; 69,137]; settlements=[154,69]	I want wood	 	 
214	19:43:56:178	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	my one grrrrrr	 	 
215	19:44:00:603	ljaybrad123	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,69; 69,137]; settlements=[154,69]	:D	 	 
216	19:44:03:533	tomas.kostan	clay=0; ore=0; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=1	roads=[84,152]; settlements=[101,169]	ok :)	 	 
217	19:44:12:113	Server	 		tomas.kostan made an offer to trade 1 wood for 1 clay.	 	 
218	19:44:14:611	Server	 		tomas.kostan traded 1 wood for 1 clay from ljaybrad123.	 	 
219	19:44:19:881	Server	 		tomas.kostan built a road.	 	 
220	19:44:25:309	Server	 		gotwood4sheep rolled a 6 and a 4.	 	 
221	19:44:25:309	Server	 		gotwood4sheep gets 1 wheat. tomas.kostan gets 1 wood.	 	 
222	19:44:30:078	Server	 		ljaybrad123 rolled a 1 and a 3.	 	 
223	19:44:30:078	Server	 		ljaybrad123 gets 1 ore, 1 sheep. tomas.kostan gets 1 sheep.	 	 
224	19:44:41:560	Server	 		ljaybrad123 built a road.	 	 
225	19:44:48:963	ljaybrad123	clay=0; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,69; 69,137; 137,120]; settlements=[154,69]	anyone have wheat for ore?	 	 
