ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
258	19:48:54:636	Server	 		gotwood4sheep rolled a 4 and a 1.	 	 
259	19:48:54:636	Server	 		gotwood4sheep gets 1 wood. ljaybrad123 gets 1 wood.	 	 
260	19:49:00:739	gotwood4sheep	clay=1; ore=2; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	anyone got sheep?	 	 
261	19:49:03:297	gotwood4sheep	clay=1; ore=2; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	I can offer an ore	 	 
262	19:49:12:663	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[138,69; 69,137; 137,120]; settlements=[154,69]	no	 	 
263	19:49:13:981	tomas.kostan	clay=0; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[84,152; 152,135; 135,67]; settlements=[101,169; 169,135]	no sheep sry	 	 
264	19:49:16:826	gotwood4sheep	clay=1; ore=2; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	pas de problems ;)	 	 
265	19:49:32:924	gotwood4sheep	clay=1; ore=2; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	des*	 	 
266	19:49:36:412	gotwood4sheep	clay=1; ore=2; sheep=0; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	my french not so good	 	 
267	19:49:45:900	Server	 		ljaybrad123 rolled a 6 and a 4.	 	 
268	19:49:45:900	Server	 		gotwood4sheep gets 1 wheat. tomas.kostan gets 2 wood.	 	 
269	19:50:03:747	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[138,69; 69,137; 137,120]; settlements=[154,69]	anyone have clay for wood?	 	 
270	19:50:08:226	gotwood4sheep	clay=1; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	frayed knot	 	 
271	19:50:16:859	tomas.kostan	clay=0; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[84,152; 152,135; 135,67]; settlements=[101,169; 169,135]	nope	 	 
272	19:50:21:503	Server	 		tomas.kostan rolled a 6 and a 5.	 	 
273	19:50:21:504	Server	 		ljaybrad123 gets 1 clay. tomas.kostan gets 1 sheep.	 	 
274	19:50:34:855	Server	 		gotwood4sheep rolled a 6 and a 5.	 	 
275	19:50:34:856	Server	 		ljaybrad123 gets 1 clay. tomas.kostan gets 1 sheep.	 	 
276	19:50:39:357	gotwood4sheep	clay=1; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	tomaaaaasss	 	 
277	19:50:43:284	gotwood4sheep	clay=1; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	I'd love a sheep...	 	 
278	19:50:47:810	tomas.kostan	clay=0; ore=1; sheep=2; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[84,152; 152,135; 135,67]; settlements=[101,169; 169,135]	yes? :)	 	 
279	19:50:56:133	tomas.kostan	clay=0; ore=1; sheep=2; wheat=1; wood=2; unknown=0; knights=0; dev-cards=1	roads=[84,152; 152,135; 135,67]; settlements=[101,169; 169,135]	only for a clay	 	 
280	19:51:01:499	gotwood4sheep	clay=1; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[105,139; 139,122; 122,106]; settlements=[105,156]	i need my clay	 	 
