ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
533	20:20:17:064	Server	 		ljaybrad123 rolled a 5 and a 2.	 	 
534	20:20:24:165	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=2	roads=[105,139; 139,122; 122,106; 106,90; 90,73]; settlements=[105,156; 156,107; 107,73]	7!	 	 
535	20:20:30:019	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=2	roads=[105,139; 139,122; 122,106; 106,90; 90,73]; settlements=[105,156; 156,107; 107,73]	LJ is that like the 4th 7?	 	 
536	20:20:30:107	ljaybrad123	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=0	roads=[138,69; 69,137; 137,120; 120,103; 103,86; 86,154; 154,52; 52,36; 36,37; 37,38]; settlements=[154,69]	again :p	 	 
537	20:20:31:146	tomas.kostan	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=3	roads=[84,152; 152,135; 135,67; 67,118; 118,101; 101,169; 169,186]; settlements=[101,135; 135,67; 67,203]	:D	 	 
538	20:20:33:779	Server	 		tomas.kostan rolled a 5 and a 2.	 	 
539	20:20:39:594	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=2	roads=[105,139; 139,122; 122,106; 106,90; 90,73]; settlements=[105,156; 156,107; 107,73]	lol consecu7s	 	 
540	20:20:57:197	Server	 		gotwood4sheep rolled a 6 and a 5.	 	 
541	20:20:57:197	Server	 		ljaybrad123 gets 1 clay. tomas.kostan gets 1 sheep.	 	 
542	20:21:02:584	Server	 		ljaybrad123 rolled a 5 and a 3.	 	 
543	20:21:02:585	Server	 		gotwood4sheep gets 1 ore. ljaybrad123 gets 1 ore. tomas.kostan gets 2 clay.	 	 
544	20:21:10:795	Server	 		tomas.kostan rolled a 4 and a 1.	 	 
545	20:21:10:795	Server	 		No player gets anything.	 	 
546	20:21:14:316	gotwood4sheep	clay=0; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=2	roads=[105,139; 139,122; 122,106; 106,90; 90,73]; settlements=[105,156; 156,107; 107,73]	*ADDTIME*	 	 
547	20:21:17:886	ljaybrad123	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=0	roads=[138,69; 69,137; 137,120; 120,103; 103,86; 86,154; 154,52; 52,36; 36,37; 37,38]; settlements=[154,69]	*ADDTIME*	 	 
548	20:21:22:820	gotwood4sheep	clay=0; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=2	roads=[105,139; 139,122; 122,106; 106,90; 90,73]; settlements=[105,156; 156,107; 107,73]	lol game on!	 	 
549	20:21:29:124	ljaybrad123	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=0	roads=[138,69; 69,137; 137,120; 120,103; 103,86; 86,154; 154,52; 52,36; 36,37; 37,38]; settlements=[154,69]	67 more minutes :p	 	 
