ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
181	19:41:01:659	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122]; settlements=[105,156]	aww we're falling over ourselves :)	 	 
182	19:41:02:145	tomas.kostan	clay=0; ore=0; sheep=1; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[84,152]; settlements=[101,169]	hmm...	 	 
183	19:41:11:801	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122]; settlements=[105,156]	flip a coin ;)	 	 
184	19:41:16:560	tomas.kostan	clay=0; ore=0; sheep=1; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[84,152]; settlements=[101,169]	ok niko wood for ore?	 	 
185	19:41:22:350	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122]; settlements=[105,156]	sure :)	 	 
186	19:41:33:217	Server	 		tomas.kostan made an offer to trade 1 wood for 1 ore.	 	 
187	19:41:39:066	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122]; settlements=[105,156]	haha owned :)	 	 
188	19:41:48:143	ljaybrad123	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,69; 69,137]; settlements=[154,69]	the temotation to accept...	 	 
189	19:41:57:376	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122]; settlements=[105,156]	aww what a sportsperson ;)	 	 
190	19:41:59:665	tomas.kostan	clay=0; ore=0; sheep=1; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[84,152]; settlements=[101,169]	omg i am so stupid...	 	 
191	19:42:03:554	ljaybrad123	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,69; 69,137]; settlements=[154,69]	for now.	 	 
192	19:42:15:636	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122]; settlements=[105,156]	lol no worries tomas	 	 
193	19:42:17:049	tomas.kostan	clay=0; ore=0; sheep=1; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[84,152]; settlements=[101,169]	sry niko& and thank you lj	 	 
194	19:42:20:616	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122]; settlements=[105,156]	the new interface is prettier	 	 
195	19:42:25:106	gotwood4sheep	clay=1; ore=1; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122]; settlements=[105,156]	has anyone done markus's extra project?	 	 
196	19:42:28:955	ljaybrad123	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,69; 69,137]; settlements=[154,69]	new interface?	 	 
197	19:42:31:801	Server	 		tomas.kostan made an offer to trade 1 wood for 1 ore.	 	 
198	19:42:32:256	ljaybrad123	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,69; 69,137]; settlements=[154,69]	not yet	 	 
199	19:42:34:030	Server	 		tomas.kostan traded 1 wood for 1 ore from gotwood4sheep.	 	 
200	19:42:36:492	ljaybrad123	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[138,69; 69,137]; settlements=[154,69]	i will be doing	 	 
201	19:42:45:725	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[105,139; 139,122]; settlements=[105,156]	it's build 1.1.13, has a few extra features	 	 
