ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
218	19:19:55:065	Server	 		william rolled a 6 and a 2.	 	 
219	19:19:55:065	Server	 		gotwood4sheep gets 2 wheat. william gets 1 clay. tomas.kostan gets 1 clay.	 	 
220	19:20:06:396	william	clay=3; ore=0; sheep=1; wheat=1; wood=3; unknown=0; knights=0; dev-cards=1	roads=[67,70; 70,54]; settlements=[67,54]	sry about this, & but i saw the spot first...	 	 
221	19:20:10:313	Server	 		william built a road.	 	 
222	19:20:12:981	Server	 		william built a road.	 	 
223	19:20:15:391	Server	 		william built a settlement.	 	 
224	19:20:17:793	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; settlements=[154,156]	wowzer	 	 
225	19:20:19:558	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; settlements=[154,156]	quite the chain	 	 
226	19:20:22:307	tomas.kostan	clay=1; ore=0; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101]; settlements=[116,152; 152,186]	not again william :D	 	 
227	19:20:22:891	Server	 		tomas.kostan rolled a 3 and a 6.	 	 
228	19:20:22:891	Server	 		gotwood4sheep gets 2 ore. tomas.kostan gets 1 wheat.	 	 
229	19:20:38:849	tomas.kostan	clay=1; ore=0; sheep=1; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101]; settlements=[116,152; 152,186]	just one turn. just one :D	 	 
230	19:20:48:621	Server	 		gotwood4sheep rolled a 6 and a 4.	 	 
231	19:20:48:621	Server	 		gotwood4sheep gets 1 wood. william gets 1 sheep. tomas.kostan gets 1 sheep.	 	 
232	19:20:57:899	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; settlements=[154,156]	anyone got ore?	 	 
233	19:21:04:401	william	clay=0; ore=0; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[67,70; 70,54; 54,86; 86,102]; settlements=[67,54; 54,118]	no	 	 
234	19:21:11:820	tomas.kostan	clay=1; ore=0; sheep=2; wheat=1; wood=1; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101]; settlements=[116,152; 152,186]	no sry	 	 
235	19:21:15:059	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; settlements=[154,156]	no worries then	 	 
236	19:21:18:455	Server	 		gotwood4sheep traded 3 wood for 1 ore from a port.	 	 
237	19:21:20:287	Server	 		gotwood4sheep built a city.	 	 
238	19:21:23:340	Server	 		william rolled a 6 and a 3.	 	 
239	19:21:23:341	Server	 		gotwood4sheep gets 2 ore. tomas.kostan gets 1 wheat.	 	 
240	19:21:28:345	Server	 		tomas.kostan rolled a 5 and a 5.	 	 
241	19:21:28:345	Server	 		gotwood4sheep gets 1 wood. william gets 1 sheep. tomas.kostan gets 1 sheep.	 	 
242	19:21:43:197	tomas.kostan	clay=1; ore=0; sheep=3; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101]; settlements=[116,152; 152,186]	need wood and clay	 	 
243	19:21:48:837	william	clay=0; ore=0; sheep=2; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[67,70; 70,54; 54,86; 86,102]; settlements=[67,54; 54,118]	sry	 	 
244	19:21:53:053	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	i have wood, & what you got?	 	 
245	19:22:01:339	tomas.kostan	clay=0; ore=0; sheep=3; wheat=2; wood=0; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101]; settlements=[116,152; 152,186]	sheep?	 	 
246	19:22:07:643	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	anything else?	 	 
247	19:22:17:299	tomas.kostan	clay=1; ore=0; sheep=3; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101]; settlements=[116,152; 152,186]	wheat?	 	 
248	19:22:22:874	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	i'll take your first offer	 	 
249	19:22:28:383	tomas.kostan	clay=1; ore=0; sheep=3; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101]; settlements=[116,152; 152,186]	ok then	 	 
250	19:22:31:806	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	i have literally got wood for sheep	 	 
251	19:22:34:983	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	joy!	 	 
252	19:22:49:080	Server	 		tomas.kostan made an offer to trade 1 sheep for 1 wood.	 	 
253	19:22:50:786	Server	 		tomas.kostan traded 1 sheep for 1 wood from gotwood4sheep.	 	 
254	19:22:55:358	tomas.kostan	clay=1; ore=0; sheep=2; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101]; settlements=[116,152; 152,186]	thx!	 	 
255	19:22:58:907	gotwood4sheep	clay=0; ore=2; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	i will never tire of that	 	 
256	19:23:04:620	gotwood4sheep	clay=0; ore=2; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	yw	 	 
257	19:23:12:978	tomas.kostan	clay=1; ore=0; sheep=2; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101]; settlements=[116,152; 152,186]	what about an ore?	 	 
258	19:23:22:828	william	clay=0; ore=0; sheep=2; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[67,70; 70,54; 54,86; 86,102]; settlements=[67,54; 54,118]	i'm broke	 	 
259	19:23:33:919	Server	 		tomas.kostan built a road.	 	 
260	19:23:34:547	gotwood4sheep	clay=0; ore=2; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	again, what do you have? &  I'm not as sold on this trade & but i'll hear you out	 	 
261	19:23:45:876	tomas.kostan	clay=0; ore=0; sheep=2; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101; 101,135]; settlements=[116,152; 152,186]	sheep or wheat?	 	 
262	19:24:00:649	gotwood4sheep	clay=0; ore=2; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	one for one doesn't really work for me, sorry	 	 
263	19:24:11:955	tomas.kostan	clay=0; ore=0; sheep=2; wheat=2; wood=1; unknown=0; knights=1; dev-cards=0	roads=[100,152; 152,169; 169,101; 101,135]; settlements=[116,152; 152,186]	sheep or wheat + wood?	 	 
264	19:24:23:587	gotwood4sheep	clay=0; ore=2; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	i didn't need the wood i just gave you, alas	 	 
265	19:24:26:998	gotwood4sheep	clay=0; ore=2; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138; 138,139]; cities=[105,154]	think i'll pass :)	 	 
