ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
408	19:39:35:955	Server	 		gotwood4sheep traded 2 wheat for 1 wood from a port.	 	 
409	19:39:37:911	Server	 		gotwood4sheep built a road.	 	 
410	19:39:43:522	Server	 		william rolled a 3 and a 2.	 	 
411	19:39:43:522	Server	 		gotwood4sheep gets 4 wheat. tomas.kostan gets 1 wood.	 	 
412	19:39:54:520	tomas.kostan	clay=0; ore=0; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=1	roads=[100,152; 152,169; 169,101; 101,135; 135,134; 134,99; 99,98]; settlements=[116,152; 152,186; 186,150]	now i have wood to spare :)	 	 
413	19:39:58:453	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[105,154; 154,138; 138,139; 139,171; 171,188; 188,140; 140,124; 124,107; 107,106]; cities=[105,154; 154,156]	noooooo!	 	 
414	19:40:01:625	william	clay=0; ore=2; sheep=0; wheat=8; wood=1; unknown=0; knights=0; dev-cards=1	roads=[67,70; 70,54; 54,86; 86,102; 102,37; 37,36; 36,52; 52,68]; settlements=[67,54; 54,118]	sry guys	 	 
415	19:40:02:618	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[105,154; 154,138; 138,139; 139,171; 171,188; 188,140; 140,124; 124,107; 107,106]; cities=[105,154; 154,156]	great monopolizing	 	 
416	19:40:14:519	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[105,154; 154,138; 138,139; 139,171; 171,188; 188,140; 140,124; 124,107; 107,106]; cities=[105,154; 154,156]	no no, respect!	 	 
417	19:40:18:629	Server	 		william traded 3 wheat for 1 ore from a port.	 	 
418	19:40:23:389	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[105,154; 154,138; 138,139; 139,171; 171,188; 188,140; 140,124; 124,107; 107,106]; cities=[105,154; 154,156]	a true act of villainry	 	 
419	19:40:26:712	Server	 		william built a city.	 	 
420	19:40:35:460	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[105,154; 154,138; 138,139; 139,171; 171,188; 188,140; 140,124; 124,107; 107,106]; cities=[105,154; 154,156]	I admire your dastardly nature	 	 
421	19:40:36:997	Server	 		tomas.kostan rolled a 4 and a 4.	 	 
422	19:40:36:997	Server	 		gotwood4sheep gets 4 wheat. william gets 1 clay. tomas.kostan gets 1 clay.	 	 
423	19:40:46:041	Server	 		gotwood4sheep rolled a 5 and a 6.	 	 
424	19:40:46:041	Server	 		william gets 4 clay, 1 sheep. tomas.kostan gets 1 sheep.	 	 
425	19:40:48:934	william	clay=5; ore=0; sheep=1; wheat=3; wood=1; unknown=0; knights=0; dev-cards=1	roads=[67,70; 70,54; 54,86; 86,102; 102,37; 37,36; 36,52; 52,68]; settlements=[67,118]; cities=[86,54]	i dont choose which cards i draw :p	 	 
426	19:40:57:760	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[105,154; 154,138; 138,139; 139,171; 171,188; 188,140; 140,124; 124,107; 107,106]; cities=[105,154; 154,156]	anyone want to trade a wheat for a sheep?	 	 
427	19:41:03:893	tomas.kostan	clay=1; ore=0; sheep=1; wheat=0; wood=2; unknown=0; knights=1; dev-cards=1	roads=[100,152; 152,169; 169,101; 101,135; 135,134; 134,99; 99,98]; settlements=[116,152; 152,186; 186,150]	i can give you your wood for wheat :)	 	 
428	19:41:04:700	william	clay=5; ore=0; sheep=1; wheat=3; wood=1; unknown=0; knights=0; dev-cards=1	roads=[67,70; 70,54; 54,86; 86,102; 102,37; 37,36; 36,52; 52,68]; settlements=[67,118]; cities=[86,54]	nope	 	 
429	19:41:14:991	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[105,154; 154,138; 138,139; 139,171; 171,188; 188,140; 140,124; 124,107; 107,106]; cities=[105,154; 154,156]	wood for wheat tomas?	 	 
430	19:41:18:319	tomas.kostan	clay=1; ore=0; sheep=1; wheat=0; wood=2; unknown=0; knights=1; dev-cards=1	roads=[100,152; 152,169; 169,101; 101,135; 135,134; 134,99; 99,98]; settlements=[116,152; 152,186; 186,150]	yes	 	 
431	19:41:33:226	gotwood4sheep	clay=1; ore=0; sheep=0; wheat=4; wood=0; unknown=0; knights=1; dev-cards=0	roads=[105,154; 154,138; 138,139; 139,171; 171,188; 188,140; 140,124; 124,107; 107,106]; cities=[105,154; 154,156]	ok then, one sec!	 	 
432	19:41:39:016	Server	 		gotwood4sheep made an offer to trade 1 wheat for 1 wood.	 	 
433	19:41:42:101	Server	 		gotwood4sheep traded 1 wheat for 1 wood from tomas.kostan.	 	 
434	19:41:46:715	Server	 		gotwood4sheep traded 2 wheat for 1 sheep from a port.	 	 
435	19:41:48:716	Server	 		gotwood4sheep built a settlement.	 	 
