ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
1	18:57:51:438	william	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi niko	 	 
2	18:57:52:304	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		evening!	 	 
3	18:58:08:885	william	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		it's so sunny, & it barely feels like evening	 	 
4	18:58:25:057	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		yup, &hi tomas!	 	 
5	18:58:32:647	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		yeah & it was horrible on the weekend, & now glorious	 	 
6	18:58:32:741	tomas.kostan	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi there :)	 	 
7	18:58:35:196	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		and light till after 11	 	 
8	18:58:37:658	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		shall we start?	 	 
9	18:58:40:232	william	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		yup	 	 
10	18:58:44:393	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		good luck all!	 	 
11	18:59:10:685	Server	 		tomas.kostan built a settlement.	 	 
12	18:59:26:981	Server	 		tomas.kostan built a road.	 	 
13	18:59:37:438	Server	 		gotwood4sheep built a settlement.	 	 
14	18:59:38:997	Server	 		gotwood4sheep built a road.	 	 
15	19:00:06:354	Server	 		william built a settlement.	 	 
16	19:00:07:745	Server	 		william built a road.	 	 
17	19:00:12:862	Server	 		william built a settlement.	 	 
18	19:00:20:187	Server	 		william built a road.	 	 
19	19:00:56:485	Server	 		gotwood4sheep built a settlement.	 	 
20	19:00:57:453	Server	 		gotwood4sheep built a road.	 	 
21	19:01:18:060	Server	 		tomas.kostan built a settlement.	 	 
22	19:01:22:620	Server	 		tomas.kostan built a road.	 	 
23	19:01:27:940	Server	 		tomas.kostan rolled a 1 and a 1.	 	 
24	19:01:27:940	Server	 		No player gets anything.	 	 
25	19:01:32:671	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[105,154]; settlements=[105,154]	feels like  a more open board with 3 players	 	 
26	19:01:40:307	Server	 		gotwood4sheep rolled a 2 and a 3.	 	 
27	19:01:40:307	Server	 		gotwood4sheep gets 2 wheat. tomas.kostan gets 1 wood.	 	 
28	19:01:56:711	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[105,154]; settlements=[105,154]	anyone want to swap a clay for a wheat?	 	 
29	19:02:02:598	william	clay=1; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[67,70]; settlements=[67,86]	no	 	 
