ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
68	19:05:16:776	Server	 		gotwood4sheep gets 1 wood. william gets 1 wheat. tomas.kostan gets 1 wood.	 	 
69	19:05:26:282	Server	 		william rolled a 1 and a 2.	 	 
70	19:05:26:282	Server	 		william gets 1 ore.	 	 
71	19:05:38:410	william	clay=0; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=1	roads=[67,70; 70,54]; settlements=[67,86]	i have an ore to give, & need a sheep	 	 
72	19:05:47:345	gotwood4sheep	clay=0; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138]; settlements=[105,154]	no sheeps here :(	 	 
73	19:05:53:867	tomas.kostan	clay=0; ore=0; sheep=1; wheat=0; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,152]; settlements=[116,152]	sry not interested in ore anymore	 	 
74	19:05:56:227	Server	 		tomas.kostan rolled a 6 and a 2.	 	 
75	19:05:56:228	Server	 		gotwood4sheep gets 1 wheat. william gets 1 clay. tomas.kostan gets 1 clay.	 	 
76	19:06:00:986	tomas.kostan	clay=1; ore=0; sheep=1; wheat=0; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,152]; settlements=[116,152]	finally	 	 
77	19:06:05:840	gotwood4sheep	clay=0; ore=1; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138]; settlements=[105,154]	ore anymore, &good rhyme :D	 	 
78	19:06:20:250	Server	 		tomas.kostan built a road.	 	 
79	19:06:28:302	Server	 		gotwood4sheep rolled a 2 and a 2.	 	 
80	19:06:28:303	Server	 		gotwood4sheep gets 1 wood. william gets 1 wheat. tomas.kostan gets 1 wood.	 	 
81	19:06:33:766	gotwood4sheep	clay=0; ore=1; sheep=0; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138]; settlements=[105,154]	anyone want to trade me a clay?	 	 
82	19:06:38:094	william	clay=1; ore=1; sheep=0; wheat=3; wood=1; unknown=0; knights=0; dev-cards=1	roads=[67,70; 70,54]; settlements=[67,86]	no	 	 
83	19:06:39:884	gotwood4sheep	clay=0; ore=1; sheep=0; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138]; settlements=[105,154]	I have a range of goodies to offer	 	 
84	19:06:43:910	tomas.kostan	clay=0; ore=0; sheep=1; wheat=0; wood=3; unknown=0; knights=0; dev-cards=1	roads=[100,152; 152,169]; settlements=[116,152]	no clay in here	 	 
85	19:06:46:936	gotwood4sheep	clay=0; ore=1; sheep=0; wheat=3; wood=2; unknown=0; knights=0; dev-cards=0	roads=[105,154; 154,138]; settlements=[105,154]	ok then :D	 	 
86	19:06:50:681	Server	 		william rolled a 5 and a 4.	 	 
