ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
156	20:42:19:628	sabercat	clay=0; ore=1; sheep=2; wheat=0; wood=0; unknown=0; knights=1; dev-cards=3	roads=[88,122; 122,139]; settlements=[88,139]	you are so lucky to have wood!
157	20:42:25:360	skinnylinny	clay=0; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101]; settlements=[116,86; 86,52]	Hehehehe
158	20:42:32:843	Server	 		sabercat rolled a 2 and a 3.
159	20:42:32:845	Server	 		sabercat gets 1 ore. IG gets 1 ore. skinnylinny gets 1 wood.
160	20:42:36:136	skinnylinny	clay=0; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101]; settlements=[116,86; 86,52]	Now I just need to roll elevens
161	20:43:11:537	sabercat	clay=0; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	will you trade wood?
162	20:43:15:163	skinnylinny	clay=0; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101]; settlements=[116,86; 86,52]	Oi! No stealing! :P
163	20:43:27:130	sabercat	clay=0; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	(I didnt!)
164	20:43:37:214	sabercat	clay=0; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	okay, anyone will trade wheat?
165	20:43:48:427	sabercat	clay=0; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	for ore or sheep?
166	20:43:50:995	skinnylinny	clay=0; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101]; settlements=[116,86; 86,52]	Sorry, nope.
167	20:43:58:714	IG	clay=3; ore=5; sheep=1; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[103,84]; settlements=[120,84]	got no weat, sorry
168	20:44:06:454	Server	 		IG rolled a 5 and a 6.
169	20:44:06:456	Server	 		IG gets 1 clay. skinnylinny gets 2 wood.
170	20:44:48:206	skinnylinny	clay=0; ore=1; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101]; settlements=[116,86; 86,52]	:D
171	20:44:52:872	IG	clay=4; ore=5; sheep=1; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[103,84]; settlements=[120,84]	Hey, so wanna trade that wood?
