ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
107	20:32:11:934	Server	 		IG rolled a 5 and a 1.
108	20:32:11:936	Server	 		sabercat gets 1 clay. IG gets 1 clay. skinnylinny gets 1 clay.
109	20:32:22:412	sabercat	clay=3; ore=0; sheep=2; wheat=2; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,122; 122,139]; settlements=[88,139]	well done!
110	20:32:23:408	IG	clay=4; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[103,84]; settlements=[120,84]	More clay!
111	20:32:38:931	Server	 		skinnylinny rolled a 4 and a 6.
112	20:32:38:933	Server	 		sabercat gets 1 wheat. skinnylinny gets 1 sheep.
113	20:32:41:296	IG	clay=4; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[103,84]; settlements=[120,84]	Christ.
114	20:33:15:151	sabercat	clay=3; ore=0; sheep=2; wheat=3; wood=0; unknown=0; knights=0; dev-cards=1	roads=[88,122; 122,139]; settlements=[88,139]	I want clay for sheep or wheat, anyone?
115	20:33:18:710	Server	 		sabercat rolled a 5 and a 3.
116	20:33:18:712	Server	 		sabercat gets 1 sheep. IG gets 1 ore. skinnylinny gets 1 ore.
117	20:33:32:843	skinnylinny	clay=2; ore=2; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52]; settlements=[116,86]	I'll give you a clay for a wheat
118	20:33:46:167	skinnylinny	clay=2; ore=2; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52]; settlements=[116,86]	or two for two if you want
119	20:34:00:200	Server	 		sabercat made an offer to trade 1 wheat for 1 clay.
120	20:34:05:847	Server	 		sabercat traded 1 wheat for 1 clay from skinnylinny.
121	20:34:29:903	Server	 		sabercat traded 4 clay for 1 ore from the bank.
122	20:34:46:706	Server	 		IG rolled a 4 and a 4.
123	20:34:46:708	Server	 		sabercat gets 1 sheep. IG gets 1 ore. skinnylinny gets 1 ore.
124	20:35:01:676	IG	clay=4; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[103,84]; settlements=[120,84]	Need sheep. Have ore/clay
125	20:35:09:792	sabercat	clay=0; ore=0; sheep=3; wheat=1; wood=0; unknown=0; knights=0; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	sheep for ore
126	20:35:16:372	skinnylinny	clay=1; ore=3; sheep=3; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52]; settlements=[116,86]	sheep for clay
127	20:35:20:439	sabercat	clay=0; ore=0; sheep=3; wheat=1; wood=0; unknown=0; knights=0; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	:D
128	20:35:27:883	IG	clay=4; ore=2; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[103,84]; settlements=[120,84]	right right
129	20:35:41:860	Server	 		IG made an offer to trade 1 ore for 1 sheep.
130	20:35:45:954	Server	 		IG traded 1 ore for 1 sheep from sabercat.
131	20:35:53:189	Server	 		IG made an offer to trade 1 clay for 1 sheep.
132	20:35:53:761	sabercat	clay=0; ore=1; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	thanks
133	20:36:00:417	Server	 		IG traded 1 clay for 1 sheep from skinnylinny.
134	20:36:05:301	IG	clay=3; ore=1; sheep=2; wheat=0; wood=0; unknown=0; knights=1; dev-cards=1	roads=[103,84]; settlements=[120,84]	Cheers guys
135	20:36:07:006	skinnylinny	clay=2; ore=3; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52]; settlements=[116,86]	thank you
136	20:36:17:586	Server	 		skinnylinny rolled a 2 and a 2.
137	20:36:17:588	Server	 		IG gets 1 wheat.
138	20:37:42:594	skinnylinny	clay=2; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[100,69; 69,52]; settlements=[116,86]	Hmmm,can I not play a card immediately I buy it?
139	20:37:47:759	sabercat	clay=0; ore=1; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	nope
140	20:37:53:844	sabercat	clay=0; ore=1; sheep=2; wheat=1; wood=0; unknown=0; knights=0; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	have to wait one round
141	20:37:55:167	skinnylinny	clay=2; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[100,69; 69,52]; settlements=[116,86]	Next turn?
142	20:37:58:291	skinnylinny	clay=2; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[100,69; 69,52]; settlements=[116,86]	Ahhhh ok, thanks
143	20:38:11:971	Server	 		sabercat rolled a 2 and a 5.
144	20:39:12:075	Server	 		IG rolled a 5 and a 5.
145	20:39:12:077	Server	 		sabercat gets 1 wheat. skinnylinny gets 1 sheep.
146	20:40:21:785	Server	 		skinnylinny rolled a 5 and a 3.
147	20:40:21:787	Server	 		sabercat gets 1 sheep. IG gets 1 ore. skinnylinny gets 1 ore.
148	20:40:36:967	Server	 		skinnylinny built a settlement.
149	20:40:49:842	Server	 		sabercat rolled a 1 and a 4.
150	20:40:49:843	Server	 		sabercat gets 1 ore. IG gets 1 ore.
151	20:41:43:707	Server	 		IG rolled a 4 and a 5.
152	20:41:43:709	Server	 		No player gets anything.
153	20:41:56:313	Server	 		skinnylinny rolled a 3 and a 2.
154	20:41:56:315	Server	 		sabercat gets 1 ore. IG gets 1 ore. skinnylinny gets 1 wood.
155	20:42:06:847	Server	 		skinnylinny built a road.
