ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
268	20:59:20:121	Server	 		sabercat rolled a 1 and a 1.
269	20:59:20:122	Server	 		skinnylinny gets 1 wheat.
270	20:59:39:700	sabercat	clay=1; ore=3; sheep=2; wheat=0; wood=1; unknown=0; knights=2; dev-cards=3	roads=[88,122; 122,139; 139,156]; settlements=[88,139]	skinnylinny : trade wheat
271	20:59:41:879	sabercat	clay=1; ore=3; sheep=2; wheat=0; wood=1; unknown=0; knights=2; dev-cards=3	roads=[88,122; 122,139; 139,156]; settlements=[88,139]	?
272	21:00:35:220	skinnylinny	clay=1; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150]; settlements=[116,86; 86,52; 52,167]	sabercat: What would you offer?
273	21:00:50:536	sabercat	clay=1; ore=3; sheep=2; wheat=0; wood=1; unknown=0; knights=2; dev-cards=3	roads=[88,122; 122,139; 139,156]; settlements=[88,139]	2x ore
274	21:01:01:211	skinnylinny	clay=1; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150]; settlements=[116,86; 86,52; 52,167]	Done
275	21:01:11:905	Server	 		sabercat made an offer to trade 2 ore for 1 wheat.
276	21:01:16:916	Server	 		sabercat traded 2 ore for 1 wheat from skinnylinny.
277	21:01:23:156	Server	 		sabercat built a settlement.
278	21:01:31:956	Server	 		IG rolled a 6 and a 3.
279	21:01:31:957	Server	 		sabercat gets 1 wood. skinnylinny gets 1 clay.
280	21:01:33:602	sabercat	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=2; dev-cards=3	roads=[88,122; 122,139; 139,156]; settlements=[88,139; 139,173]	thanks!
281	21:01:47:781	skinnylinny	clay=2; ore=3; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150]; settlements=[116,86; 86,52; 52,167]	You're welcome :)
282	21:01:54:568	Server	 		skinnylinny rolled a 5 and a 6.
283	21:01:54:569	Server	 		IG gets 1 clay. skinnylinny gets 2 wood.
284	21:02:42:839	skinnylinny	clay=2; ore=3; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150]; settlements=[116,86; 86,52; 52,167]	Don't suppose anyone wants to give me a wheat in exchange for wood or sheep or clay do they?
285	21:03:00:568	sabercat	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=2; dev-cards=3	roads=[88,122; 122,139; 139,156]; settlements=[88,139; 139,173]	no wheat...
286	21:03:09:248	IG	clay=2; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=3; dev-cards=1	roads=[103,84; 84,102; 102,118; 118,135]; settlements=[120,84]	same
287	21:03:13:579	skinnylinny	clay=2; ore=3; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150]; settlements=[116,86; 86,52; 52,167]	Hmmm, oh well.
288	21:03:18:909	Server	 		sabercat rolled a 2 and a 6.
289	21:03:18:910	Server	 		sabercat gets 2 sheep. IG gets 1 ore. skinnylinny gets 1 ore.
290	21:03:37:149	Server	 		sabercat traded 2 sheep for 1 wheat from a port.
