ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
348	21:12:18:716	Server	 		IG rolled a 2 and a 4.
349	21:12:18:717	Server	 		sabercat gets 1 clay. IG gets 1 clay. skinnylinny gets 1 clay, 1 wheat.
350	21:12:33:462	Server	 		IG made an offer to trade 1 ore, 1 sheep for 1 wood.
351	21:12:46:949	Server	 		IG traded 1 ore, 1 sheep for 1 wood from skinnylinny.
352	21:12:54:916	IG	clay=3; ore=3; sheep=0; wheat=1; wood=1; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152]; settlements=[120,84]	cheers
353	21:13:00:283	skinnylinny	clay=1; ore=5; sheep=1; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184]; settlements=[116,86; 86,52; 52,167]	No worries :D
354	21:13:08:322	skinnylinny	clay=1; ore=5; sheep=1; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184]; settlements=[116,86; 86,52; 52,167]	Now hope that I don't roll a 7!
355	21:13:16:474	sabercat	clay=1; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	:D good luck
356	21:13:20:892	skinnylinny	clay=1; ore=5; sheep=1; wheat=4; wood=0; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184]; settlements=[116,86; 86,52; 52,167]	Thanks :D
357	21:13:25:646	Server	 		IG built a road.
358	21:13:33:661	Server	 		skinnylinny rolled a 6 and a 5.
359	21:13:33:661	Server	 		IG gets 1 clay.
360	21:13:43:124	Server	 		skinnylinny built a city.
361	21:14:11:500	Server	 		sabercat rolled a 1 and a 5.
362	21:14:11:501	Server	 		sabercat gets 1 clay. IG gets 1 clay. skinnylinny gets 1 clay, 1 wheat.
363	21:14:20:066	Server	 		IG rolled a 4 and a 1.
364	21:14:20:066	Server	 		sabercat gets 1 ore. IG gets 1 ore. skinnylinny gets 2 wood.
365	21:14:45:036	Server	 		IG traded 4 ore for 1 wood from the bank.
366	21:15:03:262	Server	 		IG built a road.
367	21:15:15:023	Server	 		skinnylinny rolled a 3 and a 4.
368	21:15:22:874	sabercat	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	:D
369	21:15:28:840	sabercat	clay=2; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	well... you did it!
370	21:15:33:758	skinnylinny	clay=2; ore=1; sheep=0; wheat=2; wood=2; unknown=0; knights=0; dev-cards=1	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184]; settlements=[86,52; 52,167]	I did!
