ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
494	21:35:18:822	Server	 		sabercat rolled a 2 and a 6.
495	21:35:18:823	Server	 		sabercat gets 3 sheep. IG gets 1 ore. skinnylinny gets 2 ore.
496	21:35:26:758	sabercat	clay=3; ore=1; sheep=3; wheat=2; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,173]	yes!
497	21:35:28:231	sabercat	clay=3; ore=1; sheep=3; wheat=2; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,173]	:D
498	21:35:56:375	sabercat	clay=3; ore=1; sheep=3; wheat=2; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,173]	anyone has ore? for sheep? or clay?
499	21:36:09:065	IG	clay=1; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170; 170,171; 171,188; 188,204]; settlements=[120,84]	only for wood
500	21:36:14:205	sabercat	clay=3; ore=1; sheep=3; wheat=2; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,173]	okay..
501	21:36:19:941	sabercat	clay=3; ore=1; sheep=3; wheat=2; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,173]	how about clay for sheep:
502	21:36:29:785	sabercat	clay=3; ore=1; sheep=3; wheat=2; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,173]	yiin GO AWAY!
503	21:36:38:499	IG	clay=1; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170; 170,171; 171,188; 188,204]; settlements=[120,84]	haha nice
504	21:36:52:484	IG	clay=1; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170; 170,171; 171,188; 188,204]; settlements=[120,84]	and sorry, no clay for sheep
505	21:37:00:441	sabercat	clay=3; ore=1; sheep=3; wheat=2; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,173]	skinnylinny?
506	21:37:07:035	skinnylinny	clay=3; ore=2; sheep=2; wheat=1; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	No thanks
507	21:37:24:794	Server	 		sabercat traded 2 sheep for 1 ore from a port.
508	21:37:35:597	Server	 		IG rolled a 1 and a 5.
509	21:37:35:597	Server	 		sabercat gets 1 clay. IG gets 1 clay. skinnylinny gets 2 clay, 1 wheat.
510	21:37:50:987	skinnylinny	clay=5; ore=2; sheep=2; wheat=2; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	Anyone need any clay? :P
511	21:37:54:177	IG	clay=2; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170; 170,171; 171,188; 188,204]; settlements=[120,84]	so I need wood...
512	21:38:03:047	skinnylinny	clay=5; ore=2; sheep=2; wheat=2; wood=0; unknown=0; knights=1; dev-cards=1	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	Sorry, not got any
513	21:38:12:734	sabercat	clay=4; ore=2; sheep=1; wheat=2; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,173]	nope... none here :(
514	21:38:18:841	IG	clay=2; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170; 170,171; 171,188; 188,204]; settlements=[120,84]	oh well
515	21:38:39:025	Server	 		skinnylinny rolled a 1 and a 2.
516	21:38:39:025	Server	 		IG gets 1 sheep. skinnylinny gets 2 sheep.
517	21:39:34:049	Server	 		skinnylinny traded 4 clay for 1 wood from the bank.
518	21:39:39:156	Server	 		skinnylinny built a road.
519	21:39:46:755	Server	 		sabercat rolled a 1 and a 4.
520	21:39:46:756	Server	 		sabercat gets 2 ore. IG gets 1 ore. skinnylinny gets 2 wood.
