ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
233	20:52:33:527	skinnylinny	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150]; settlements=[116,86; 86,52]	Baaaa!
234	20:52:39:505	sabercat	clay=1; ore=3; sheep=3; wheat=1; wood=2; unknown=0; knights=2; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	anyone has clay?
235	20:52:43:193	IG	clay=2; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[103,84; 84,102; 102,118]; settlements=[120,84]	yo
236	20:52:48:300	IG	clay=2; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[103,84; 84,102; 102,118]; settlements=[120,84]	what are you offering?
237	20:52:54:017	sabercat	clay=1; ore=3; sheep=3; wheat=1; wood=2; unknown=0; knights=2; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	for ore? sheep?
238	20:53:02:310	IG	clay=2; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[103,84; 84,102; 102,118]; settlements=[120,84]	wood only im afraid
239	20:53:11:297	sabercat	clay=1; ore=3; sheep=3; wheat=1; wood=2; unknown=0; knights=2; dev-cards=2	roads=[88,122; 122,139]; settlements=[88,139]	ore and sheep?
240	20:53:20:049	IG	clay=2; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[103,84; 84,102; 102,118]; settlements=[120,84]	sorry
241	20:53:55:687	skinnylinny	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150]; settlements=[116,86; 86,52]	...who was that?
242	20:53:57:724	Server	 		sabercat built a road.
243	20:54:14:070	Server	 		IG rolled a 1 and a 2.
244	20:54:14:071	Server	 		IG gets 1 sheep. skinnylinny gets 1 sheep.
245	20:54:29:768	IG	clay=2; ore=1; sheep=2; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[103,84; 84,102; 102,118]; settlements=[120,84]	anyone got wheat?
246	20:54:32:666	sabercat	clay=0; ore=2; sheep=2; wheat=0; wood=1; unknown=0; knights=2; dev-cards=3	roads=[88,122; 122,139; 139,156]; settlements=[88,139]	no idea, but he joined league 1 minute ago as well
247	20:54:36:355	sabercat	clay=0; ore=2; sheep=2; wheat=0; wood=1; unknown=0; knights=2; dev-cards=3	roads=[88,122; 122,139; 139,156]; settlements=[88,139]	nope
248	20:55:00:743	skinnylinny	clay=0; ore=1; sheep=2; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150]; settlements=[116,86; 86,52]	Yeah, I just heard that too (flatmate's in league 1)
249	20:55:08:756	sabercat	clay=0; ore=2; sheep=2; wheat=0; wood=1; unknown=0; knights=2; dev-cards=3	roads=[88,122; 122,139; 139,156]; settlements=[88,139]	:D
250	20:55:14:329	skinnylinny	clay=0; ore=1; sheep=2; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150]; settlements=[116,86; 86,52]	:D
251	20:55:29:557	Server	 		skinnylinny rolled a 5 and a 2.
252	20:56:00:640	Server	 		sabercat rolled a 4 and a 1.
253	20:56:00:641	Server	 		sabercat gets 1 ore. IG gets 1 ore. skinnylinny gets 1 wood.
254	20:56:20:050	sabercat	clay=0; ore=3; sheep=2; wheat=0; wood=1; unknown=0; knights=2; dev-cards=3	roads=[88,122; 122,139; 139,156]; settlements=[88,139]	still no clay for ore?
255	20:56:28:609	IG	clay=2; ore=2; sheep=2; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[103,84; 84,102; 102,118]; settlements=[120,84]	nah
256	20:56:34:838	Server	 		IG rolled a 3 and a 1.
257	20:56:34:839	Server	 		IG gets 1 wheat. skinnylinny gets 1 wheat.
258	20:56:56:088	IG	clay=2; ore=2; sheep=2; wheat=1; wood=0; unknown=0; knights=3; dev-cards=0	roads=[103,84; 84,102; 102,118]; settlements=[120,84]	will trade anything for wood
259	20:57:11:832	skinnylinny	clay=0; ore=1; sheep=2; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150]; settlements=[116,86; 86,52]	IG: one clay for one wood?
260	20:57:17:437	IG	clay=2; ore=2; sheep=2; wheat=1; wood=0; unknown=0; knights=3; dev-cards=0	roads=[103,84; 84,102; 102,118]; settlements=[120,84]	done
261	20:57:29:170	Server	 		IG made an offer to trade 1 clay for 1 wood.
262	20:57:34:912	Server	 		IG traded 1 clay for 1 wood from skinnylinny.
263	20:57:47:690	IG	clay=1; ore=2; sheep=2; wheat=1; wood=1; unknown=0; knights=3; dev-cards=0	roads=[103,84; 84,102; 102,118]; settlements=[120,84]	cool
264	20:58:14:659	Server	 		IG built a road.
265	20:58:21:388	Server	 		skinnylinny rolled a 5 and a 1.
266	20:58:21:388	Server	 		sabercat gets 1 clay. IG gets 1 clay. skinnylinny gets 1 clay.
267	20:58:32:917	Server	 		skinnylinny built a settlement.
