ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
391	21:20:02:424	Server	 		skinnylinny rolled a 1 and a 4.
392	21:20:02:424	Server	 		sabercat gets 1 ore. IG gets 1 ore. skinnylinny gets 2 wood.
393	21:21:00:498	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[86,52; 52,167]	Shall we extend?
394	21:21:06:901	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	yeah
395	21:21:08:221	IG	clay=3; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	yea
396	21:21:17:588	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	*ADDTIME*
397	21:21:23:931	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[86,52; 52,167]	ADDTIME
398	21:21:26:846	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	:D
399	21:21:28:594	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	nice
400	21:21:31:356	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[86,52; 52,167]	Right
401	21:21:35:227	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[86,52; 52,167]	Who wanted wood?
402	21:21:38:144	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	hope its not necessary though
403	21:21:39:299	IG	clay=3; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	me
404	21:21:42:203	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	I did
405	21:21:52:084	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[86,52; 52,167]	Hmmm
406	21:21:56:036	IG	clay=3; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	What do you want for it
407	21:21:57:014	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[86,52; 52,167]	Either of you have sheep?
408	21:22:01:291	IG	clay=3; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	Sorry
409	21:22:05:373	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[86,52; 52,167]	Sorry, meant ore
410	21:22:09:480	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	two wood for sheep?
411	21:22:11:499	IG	clay=3; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	i got that]
412	21:22:26:442	IG	clay=3; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	ore for wood
413	21:22:27:473	IG	clay=3; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	?
414	21:22:31:156	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	got ore too
415	21:22:35:908	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[86,52; 52,167]	Ore for wood... One each?
416	21:22:41:759	IG	clay=3; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	sure
417	21:22:41:859	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	okay
418	21:22:46:905	skinnylinny	clay=0; ore=2; sheep=0; wheat=2; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[86,52; 52,167]	As in, one ore per wood, one wood per person?
419	21:22:52:451	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	:)
420	21:22:54:149	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	yes
421	21:23:16:843	Server	 		skinnylinny made an offer to trade 1 wood for 1 ore.
422	21:23:23:376	Server	 		skinnylinny traded 1 wood for 1 ore from IG.
423	21:23:34:485	Server	 		skinnylinny made an offer to trade 1 wood for 1 ore.
424	21:23:41:630	Server	 		skinnylinny built a city.
425	21:23:43:715	Server	 		skinnylinny traded 1 wood for 1 ore from sabercat.
426	21:23:59:916	skinnylinny	clay=0; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	Awesome, thanks to both of you
427	21:24:04:771	Server	 		sabercat rolled a 5 and a 4.
428	21:24:04:772	Server	 		sabercat gets 1 wood. skinnylinny gets 1 clay.
429	21:24:08:735	IG	clay=3; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	no worries
430	21:24:56:995	sabercat	clay=2; ore=2; sheep=2; wheat=0; wood=2; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	anyone has ore? :D
431	21:25:04:481	IG	clay=3; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	yea, you got sheep?
432	21:25:15:811	sabercat	clay=2; ore=2; sheep=2; wheat=0; wood=2; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	nope... wood?
433	21:25:23:371	IG	clay=3; ore=1; sheep=0; wheat=1; wood=1; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	go on then
434	21:25:25:080	skinnylinny	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	I have ore, would trade for wood
435	21:25:46:180	Server	 		sabercat made an offer to trade 1 wood for 1 ore.
436	21:25:50:855	Server	 		sabercat traded 1 wood for 1 ore from IG.
437	21:25:54:808	IG	clay=3; ore=0; sheep=0; wheat=1; wood=2; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	cheers
438	21:25:59:167	sabercat	clay=2; ore=3; sheep=2; wheat=0; wood=1; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	:)
439	21:26:13:001	Server	 		sabercat traded 2 sheep for 1 wheat from a port.
440	21:26:26:924	Server	 		IG rolled a 3 and a 2.
441	21:26:26:925	Server	 		sabercat gets 1 ore. IG gets 1 ore. skinnylinny gets 2 wood.
442	21:26:34:738	IG	clay=3; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170]; settlements=[120,84]	need sheep!
