ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
448	21:27:38:276	Server	 		skinnylinny rolled a 1 and a 3.
449	21:27:38:276	Server	 		IG gets 1 wheat. skinnylinny gets 1 wheat.
450	21:28:20:455	skinnylinny	clay=1; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	Argh
451	21:28:26:520	skinnylinny	clay=1; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	How do I trade with a port?
452	21:28:38:928	sabercat	clay=2; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	trade with bank/port
453	21:28:47:965	skinnylinny	clay=1; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	Yes
454	21:28:52:481	skinnylinny	clay=1; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	I can't get it to accept
455	21:28:57:287	sabercat	clay=2; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	you have to have four resources of a kind
456	21:29:04:904	skinnylinny	clay=1; ore=1; sheep=0; wheat=1; wood=2; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	wood port
457	21:29:15:181	Server	 		skinnylinny traded 2 wood for 1 sheep from a port.
458	21:29:17:399	sabercat	clay=2; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	hm...
459	21:29:22:584	skinnylinny	clay=1; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	Ah
460	21:29:22:969	sabercat	clay=2; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	3:1 maybe?
461	21:29:23:897	skinnylinny	clay=1; ore=1; sheep=1; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[100,69; 69,52; 52,101; 101,116; 116,133; 133,150; 150,167; 167,184; 184,200; 200,199]; settlements=[52,167]; cities=[116,86]	Did it
462	21:29:28:321	sabercat	clay=2; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	good :D
463	21:30:00:362	Server	 		sabercat rolled a 4 and a 2.
464	21:30:00:363	Server	 		sabercat gets 1 clay. IG gets 1 clay. skinnylinny gets 2 clay, 1 wheat.
465	21:30:09:626	IG	clay=2; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170; 170,171; 171,188]; settlements=[120,84]	um not really?
466	21:30:26:782	sabercat	clay=3; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	anyone has wheat?
467	21:30:38:323	IG	clay=2; ore=1; sheep=0; wheat=2; wood=0; unknown=0; knights=4; dev-cards=0	roads=[103,84; 84,102; 102,118; 118,135; 135,152; 152,169; 169,170; 170,171; 171,188]; settlements=[120,84]	yea
468	21:30:47:565	sabercat	clay=3; ore=4; sheep=0; wheat=1; wood=1; unknown=0; knights=2; dev-cards=4	roads=[88,122; 122,139; 139,156; 156,105; 105,71; 71,54]; settlements=[88,139; 139,173]	what do you need?
