ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
125	20:40:13:650	Server	 		gotwood4sheep built a road.	 	 
126	20:40:19:017	Server	 		ljaybrad123 rolled a 3 and a 6.	 	 
127	20:40:19:018	Server	 		ljaybrad123 gets 1 ore. william gets 1 ore.	 	 
128	20:40:32:611	ljaybrad123	clay=4; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[184,118; 118,135; 135,152]; settlements=[184,118]	anyone have wood or heep?	 	 
129	20:40:34:004	william	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[150,100; 100,166; 166,84]; settlements=[150,116; 116,182; 182,84]	niko, is it still possible for you to build a settlement in the middle of the mountain?	 	 
130	20:40:36:821	william	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[150,100; 100,166; 166,84]; settlements=[150,116; 116,182; 182,84]	no	 	 
131	20:40:47:929	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[171,71; 71,120]	no sheep sorry	 	 
132	20:40:58:787	ljaybrad123	clay=4; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=1; dev-cards=0	roads=[184,118; 118,135; 135,152]; settlements=[184,118]	wood for ore?	 	 
133	20:41:18:091	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=4; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[171,71; 71,120]	not this round, sorry	 	 
134	20:41:24:487	william	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[150,100; 100,166; 166,84]; settlements=[150,116; 116,182; 182,84]	can't	 	 
135	20:41:42:928	Server	 		ljaybrad123 traded 4 clay for 1 sheep from the bank.	 	 
136	20:41:51:298	Server	 		william rolled a 6 and a 2.	 	 
137	20:41:51:298	Server	 		gotwood4sheep gets 1 wood.	 	 
138	20:41:59:418	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[171,71; 71,120]	ah well now I have wood	 	 
139	20:42:01:009	Server	 		gotwood4sheep rolled a 5 and a 3.	 	 
140	20:42:01:010	Server	 		gotwood4sheep gets 1 wood.	 	 
141	20:42:05:342	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[171,71; 71,120]	lots of wood	 	 
142	20:42:08:179	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[171,71; 71,120]	anyone fancy any?	 	 
143	20:42:14:936	william	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[150,100; 100,166; 166,84]; settlements=[150,116; 116,182; 182,84]	i will give you ore	 	 
144	20:42:19:212	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[171,71; 71,120]	1 for 1?	 	 
145	20:42:23:555	william	clay=1; ore=1; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[150,100; 100,166; 166,84]; settlements=[150,116; 116,182; 182,84]	yes	 	 
146	20:42:27:154	gotwood4sheep	clay=0; ore=2; sheep=0; wheat=4; wood=3; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[171,71; 71,120]	agreed	 	 
147	20:42:35:138	Server	 		gotwood4sheep made an offer to trade 1 wood for 1 ore.	 	 
148	20:42:38:152	Server	 		gotwood4sheep traded 1 wood for 1 ore from william.	 	 
149	20:42:39:232	gotwood4sheep	clay=0; ore=3; sheep=0; wheat=4; wood=2; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[171,71; 71,120]	thanks!	 	 
150	20:42:47:186	Server	 		gotwood4sheep built a city.	 	 
151	20:42:51:539	Server	 		ljaybrad123 rolled a 4 and a 6.	 	 
152	20:42:51:540	Server	 		gotwood4sheep gets 2 clay. ljaybrad123 gets 1 clay. william gets 2 clay.	 	 
153	20:43:05:277	Server	 		william rolled a 4 and a 3.	 	 
154	20:43:10:371	william	clay=3; ore=0; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[150,100; 100,166; 166,84]; settlements=[150,116; 116,182; 182,84]	ah finally	 	 
155	20:43:20:421	gotwood4sheep	clay=2; ore=0; sheep=0; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[71,120]	alas, alack, i am stolen from.	 	 
156	20:43:33:508	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=1; wood=2; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[71,120]	twice!	 	 
157	20:43:37:996	william	clay=5; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[150,100; 100,166; 166,84]; settlements=[150,116; 116,182; 182,84]	^^	 	 
158	20:43:40:859	Server	 		william built a road.	 	 
