ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
330	20:59:47:278	Server	 		william rolled a 4 and a 6.	 	 
331	20:59:47:279	Server	 		gotwood4sheep gets 2 clay.	 	 
332	21:00:02:961	Server	 		william traded 2 clay for 1 sheep from a port.	 	 
333	21:00:07:260	Server	 		william made an offer to trade 2 clay for 1 wheat.	 	 
334	21:00:12:124	gotwood4sheep	clay=4; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203; 203,138]; settlements=[71,120; 120,152; 152,220]	i have no wheat, sorry	 	 
335	21:00:15:011	Server	 		william traded 2 clay for 1 wheat from a port.	 	 
336	21:00:19:654	william	clay=0; ore=1; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=3	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84; 84,114]	my bad.& i meant the bank	 	 
337	21:00:20:225	gotwood4sheep	clay=4; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203; 203,138]; settlements=[71,120; 120,152; 152,220]	but the ocean does	 	 
338	21:00:24:544	gotwood4sheep	clay=4; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203; 203,138]; settlements=[71,120; 120,152; 152,220]	i know ;)	 	 
339	21:00:34:736	Server	 		gotwood4sheep rolled a 4 and a 2.	 	 
340	21:00:34:737	Server	 		ljaybrad123 gets 1 wheat. william gets 1 wheat.	 	 
341	21:00:37:298	gotwood4sheep	clay=3; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203; 203,138]; settlements=[71,120; 120,152; 152,220]	nooo!	 	 
342	21:00:39:140	gotwood4sheep	clay=3; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203; 203,138]; settlements=[71,120; 120,152; 152,220]	what timing!	 	 
343	21:00:52:341	Server	 		ljaybrad123 rolled a 2 and a 3.	 	 
344	21:00:52:342	Server	 		gotwood4sheep gets 1 wood. william gets 2 wood.	 	 
345	21:01:01:941	ljaybrad123	clay=4; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=5; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168; 168,201]; settlements=[184,118]	wood for clay anyone?	 	 
346	21:01:05:076	ljaybrad123	clay=4; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=5; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168; 168,201]; settlements=[184,118]	please	 	 
347	21:01:08:744	gotwood4sheep	clay=3; ore=2; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203; 203,138]; settlements=[71,120; 120,152; 152,220]	got 3 clay, sorry	 	 
348	21:01:09:690	william	clay=0; ore=0; sheep=0; wheat=1; wood=3; unknown=0; knights=1; dev-cards=3	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84; 84,114]	you want wood?	 	 
