ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
1	20:27:13:954	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		buona sera	 	 
2	20:27:20:330	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		let's hope william finds us well	 	 
3	20:27:33:448	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		i think you can reset& but i dont want to ruin the board	 	 
4	20:27:34:629	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		brb	 	 
5	20:27:42:725	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		np	 	 
6	20:28:27:555	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		back :)	 	 
7	20:29:55:774	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		aloha	 	 
8	20:29:58:545	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		still waiting on william	 	 
9	20:30:01:622	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		who has disappeared	 	 
10	20:30:02:095	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		yeah	 	 
11	20:30:23:926	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		just opened 1.1& and left him a note :)	 	 
12	20:30:28:094	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		good luck in the last game :)	 	 
13	20:30:31:221	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		awesome	 	 
14	20:30:33:295	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		fewer 7s,& more resources :D	 	 
15	20:30:33:545	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		you too	 	 
16	20:30:40:319	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hopefully	 	 
17	20:30:53:976	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi william!	 	 
18	20:31:02:739	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		sorry we were 15mins late	 	 
19	20:31:09:335	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		tomas arrived about 7.25/7.30	 	 
20	20:31:32:493	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		absolutely :D	 	 
21	20:31:34:876	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		:	 	 
22	20:31:36:846	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		yep	 	 
23	20:31:39:574	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		played 3 last night for Markus's other project!	 	 
24	20:31:42:485	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		gl all!	 	 
25	20:31:55:625	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		gl	 	 
26	20:32:01:771	william	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		who won the last game?	 	 
27	20:32:05:061	Server	 		gotwood4sheep built a settlement.	 	 
28	20:32:06:137	Server	 		gotwood4sheep built a road.	 	 
29	20:32:06:269	ljaybrad123	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		tomas	 	 
30	20:32:17:785	gotwood4sheep	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		he was a sly devil, he had a hand full of victory point cards	 	 
31	20:32:19:803	Server	 		ljaybrad123 built a settlement.	 	 
32	20:32:22:096	Server	 		ljaybrad123 built a road.	 	 
33	20:33:01:908	Server	 		william built a settlement.	 	 
34	20:33:04:573	Server	 		william built a road.	 	 
35	20:33:09:182	Server	 		william built a settlement.	 	 
36	20:33:10:441	Server	 		william built a road.	 	 
37	20:33:30:327	Server	 		ljaybrad123 built a settlement.	 	 
38	20:33:37:167	Server	 		ljaybrad123 built a road.	 	 
