ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
210	20:49:44:531	Server	 		gotwood4sheep rolled a 2 and a 2.	 	 
211	20:49:44:532	Server	 		gotwood4sheep gets 2 ore, 1 wood.	 	 
212	20:49:50:336	gotwood4sheep	clay=0; ore=4; sheep=2; wheat=0; wood=5; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[71,120]	anyone got clay or wheat?	 	 
213	20:49:55:180	ljaybrad123	clay=0; ore=0; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	some resources would be lovely...	 	 
214	20:49:55:934	william	clay=0; ore=2; sheep=3; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84]	no	 	 
215	20:49:59:702	ljaybrad123	clay=0; ore=0; sheep=2; wheat=0; wood=0; unknown=0; knights=2; dev-cards=1	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	no	 	 
216	20:50:04:408	gotwood4sheep	clay=0; ore=4; sheep=2; wheat=0; wood=5; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[71,120]	ok then, thanks :)	 	 
217	20:50:10:260	Server	 		gotwood4sheep traded 4 ore, 4 wood for 1 clay, 1 wheat from the bank.	 	 
218	20:50:12:368	Server	 		gotwood4sheep built a settlement.	 	 
219	20:50:23:267	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[71,120; 120,152]	there's the army	 	 
220	20:50:27:535	gotwood4sheep	clay=0; ore=0; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[71,120; 120,152]	in its resplendent finery	 	 
221	20:50:33:419	ljaybrad123	clay=0; ore=0; sheep=2; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	niko i thought you couldnt build there....	 	 
222	20:50:39:691	ljaybrad123	clay=0; ore=0; sheep=2; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	I wish i had known that	 	 
223	20:50:52:608	Server	 		ljaybrad123 rolled a 4 and a 6.	 	 
224	20:50:52:608	Server	 		gotwood4sheep gets 2 clay. ljaybrad123 gets 1 clay. william gets 2 clay.	 	 
225	20:51:01:697	gotwood4sheep	clay=2; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[71,120; 120,152]	as long as you're >1 hex point from a settlement	 	 
226	20:51:02:741	ljaybrad123	clay=1; ore=0; sheep=3; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	anyone have wood?	 	 
227	20:51:06:346	gotwood4sheep	clay=2; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[71,120; 120,152]	none, sorry	 	 
228	20:51:07:177	ljaybrad123	clay=1; ore=0; sheep=3; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	:(	 	 
229	20:51:09:861	william	clay=2; ore=2; sheep=3; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84]	no	 	 
230	20:51:15:346	Server	 		william rolled a 5 and a 3.	 	 
231	20:51:15:346	Server	 		gotwood4sheep gets 2 wood. william gets 2 wheat.	 	 
232	20:51:29:510	william	clay=2; ore=2; sheep=3; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84]	can i get someone's ore?	 	 
233	20:51:33:224	gotwood4sheep	clay=2; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[71,120; 120,152]	I'm oreless	 	 
234	20:51:33:663	william	clay=2; ore=2; sheep=3; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84]	iam giving 1 sheep	 	 
235	20:51:34:235	ljaybrad123	clay=1; ore=0; sheep=3; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	none	 	 
236	20:51:37:491	william	clay=2; ore=2; sheep=3; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84]	ok	 	 
237	20:51:38:507	gotwood4sheep	clay=2; ore=0; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186]; settlements=[71,120; 120,152]	and a robber is thieving it presently :D	 	 
238	20:51:42:385	Server	 		william built a settlement.	 	 
239	20:51:51:764	Server	 		gotwood4sheep rolled a 5 and a 4.	 	 
240	20:51:51:765	Server	 		gotwood4sheep gets 1 ore. ljaybrad123 gets 1 ore. william gets 1 ore.	 	 
241	20:51:57:158	Server	 		gotwood4sheep built a road.	 	 
242	20:52:02:875	Server	 		ljaybrad123 rolled a 5 and a 5.	 	 
243	20:52:02:876	Server	 		gotwood4sheep gets 2 clay. ljaybrad123 gets 1 clay. william gets 2 clay.	 	 
244	20:52:15:540	ljaybrad123	clay=2; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=3; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	anyone have wheat?	 	 
245	20:52:18:104	gotwood4sheep	clay=3; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152]	none	 	 
246	20:52:19:534	william	clay=3; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84; 84,114]	no	 	 
247	20:52:23:046	gotwood4sheep	clay=3; ore=1; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152]	no 6s or 8s this game eh?	 	 
248	20:52:27:678	Server	 		william rolled a 5 and a 1.	 	 
249	20:52:27:678	Server	 		gotwood4sheep gets 2 wheat. ljaybrad123 gets 1 wheat. william gets 1 wheat.	 	 
250	20:52:29:127	gotwood4sheep	clay=3; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152]	thought we'd have loads of wheat this game	 	 
251	20:52:32:297	gotwood4sheep	clay=3; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152]	and there it is lol	 	 
252	20:52:33:273	william	clay=3; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84; 84,114]	eh?	 	 
253	20:52:44:715	ljaybrad123	clay=2; ore=1; sheep=3; wheat=1; wood=0; unknown=0; knights=3; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	i just cant buy anything....	 	 
254	20:52:48:626	Server	 		gotwood4sheep rolled a 1 and a 2.	 	 
255	20:52:48:627	Server	 		ljaybrad123 gets 2 sheep. william gets 1 sheep.	 	 
256	20:52:49:939	gotwood4sheep	clay=3; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152]	at the start of the game i thought we'd be wheat heavy with 7s and 8s	 	 
257	20:52:58:509	gotwood4sheep	clay=3; ore=1; sheep=0; wheat=2; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152]	anyone want wheat?  I'd like a sheep	 	 
258	20:53:03:079	ljaybrad123	clay=2; ore=1; sheep=5; wheat=1; wood=0; unknown=0; knights=3; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	sure	 	 
259	20:53:11:596	Server	 		gotwood4sheep made an offer to trade 1 wheat for 1 sheep.	 	 
260	20:53:14:238	Server	 		gotwood4sheep traded 1 wheat for 1 sheep from ljaybrad123.	 	 
261	20:53:16:510	gotwood4sheep	clay=3; ore=1; sheep=1; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152]	ty ty	 	 
262	20:53:18:973	Server	 		gotwood4sheep built a settlement.	 	 
