ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
263	20:53:23:923	Server	 		ljaybrad123 rolled a 4 and a 4.	 	 
264	20:53:23:923	Server	 		gotwood4sheep gets 3 wood. william gets 2 wheat.	 	 
265	20:53:35:547	ljaybrad123	clay=2; ore=1; sheep=4; wheat=2; wood=0; unknown=0; knights=3; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	anyone have wood to pare?	 	 
266	20:53:40:837	william	clay=3; ore=1; sheep=1; wheat=2; wood=0; unknown=0; knights=0; dev-cards=2	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84; 84,114]	no wood	 	 
267	20:53:46:894	gotwood4sheep	clay=2; ore=1; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	1	 	 
268	20:53:49:554	gotwood4sheep	clay=2; ore=1; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	what for?	 	 
269	20:53:51:918	ljaybrad123	clay=2; ore=1; sheep=4; wheat=2; wood=0; unknown=0; knights=3; dev-cards=0	roads=[184,118; 118,135; 135,152; 152,168]; settlements=[184,118]	sheep?	 	 
270	20:53:58:034	gotwood4sheep	clay=2; ore=1; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	ok go on then :)	 	 
271	20:54:03:194	gotwood4sheep	clay=2; ore=1; sheep=0; wheat=0; wood=3; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	since you were so good to trade earlier	 	 
272	20:54:18:772	Server	 		ljaybrad123 made an offer to trade 1 sheep for 1 wood.	 	 
273	20:54:20:557	Server	 		ljaybrad123 traded 1 sheep for 1 wood from gotwood4sheep.	 	 
274	20:54:31:804	gotwood4sheep	clay=2; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	yeah the new build has a 'counter offer' button& so you can negotiate on the fly	 	 
275	20:54:34:848	gotwood4sheep	clay=2; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	rather than just reject	 	 
276	20:54:36:906	gotwood4sheep	clay=2; ore=1; sheep=1; wheat=0; wood=2; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	it's interesting	 	 
277	20:54:46:096	Server	 		ljaybrad123 built a road.	 	 
278	20:54:51:110	Server	 		william rolled a 6 and a 1.	 	 
279	20:55:02:242	gotwood4sheep	clay=2; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	oucho	 	 
280	20:55:11:554	william	clay=3; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=2	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84; 84,114]	you can have it back for some ore	 	 
281	20:55:19:265	gotwood4sheep	clay=2; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	no ore just yet	 	 
282	20:55:25:821	gotwood4sheep	clay=2; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	waiting to reap now the robber has sauntered off with it	 	 
283	20:55:40:501	william	clay=3; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=2	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84; 84,114]	does someone have clay for me?	 	 
284	20:55:50:286	gotwood4sheep	clay=2; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	I am afraid I'm about to use mine	 	 
285	20:55:56:116	ljaybrad123	clay=1; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=3; dev-cards=1	roads=[184,118; 118,135; 135,152; 152,168; 168,201]; settlements=[184,118]	i need mine sorry	 	 
286	20:55:59:545	william	clay=3; ore=1; sheep=1; wheat=2; wood=1; unknown=0; knights=0; dev-cards=2	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84; 84,114]	kk	 	 
287	20:56:10:702	Server	 		gotwood4sheep rolled a 6 and a 4.	 	 
288	20:56:10:703	Server	 		gotwood4sheep gets 2 clay. ljaybrad123 gets 1 clay. william gets 2 clay.	 	 
289	20:56:15:775	gotwood4sheep	clay=4; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	now i could trade	 	 
290	20:56:18:206	gotwood4sheep	clay=4; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=0; dev-cards=0	roads=[170,70; 70,154; 154,137; 137,136; 136,120; 120,186; 186,203]; settlements=[71,120; 120,152; 152,220]	one clay for a wood?	 	 
291	20:56:21:618	ljaybrad123	clay=2; ore=0; sheep=2; wheat=1; wood=0; unknown=0; knights=3; dev-cards=1	roads=[184,118; 118,135; 135,152; 152,168; 168,201]; settlements=[184,118]	me too :p	 	 
292	20:56:23:981	william	clay=5; ore=0; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=3	roads=[150,100; 100,166; 166,84; 84,99; 99,98]; settlements=[150,116; 116,182; 182,84; 84,114]	no i just got clay	 	 
