ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
1	20:58:25:577	Gaeilgeoir	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi	 	 
2	20:58:35:525	yiin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		who are you	 	 
3	20:58:44:186	Gaeilgeoir	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		Briain	 	 
4	20:58:53:356	Gaeilgeoir	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		we've played each other before dude. :P	 	 
5	20:58:55:936	yiin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		oh ok & haha	 	 
6	20:59:14:483	yiin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		sorry need to play everyday & to know people	 	 
7	20:59:33:947	Gaeilgeoir	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		no worries, & man	 	 
8	21:08:56:225	nareik15	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi	 	 
9	21:09:04:272	yiin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hi	 	 
10	21:09:06:541	Gaeilgeoir	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		hey]	 	 
11	21:13:02:507	yiin	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		is there anyone else??	 	 
12	21:13:14:478	Gaeilgeoir	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		ridiculous	 	 
13	21:13:25:518	Gaeilgeoir	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		I've played one game so far	 	 
14	21:13:35:684	Gaeilgeoir	clay=0; ore=0; sheep=0; wheat=0; wood=0; unknown=0; knights=0; dev-cards=0		and was waiting three other times for people	 	 
