ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
70	21:44:12:927	nareik15	clay=0; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167]; settlements=[184,186]	Anyone have any  clay to trade?	 	 
71	21:44:22:981	yiin	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,52]; settlements=[84,52]	no	 	 
72	21:44:26:318	yiin	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,52]; settlements=[84,52]	sorry	 	 
73	21:44:26:839	Gaeilgeoir	clay=0; ore=1; sheep=3; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[137,88]; settlements=[154,88]	nope	 	 
74	21:44:34:534	nareik15	clay=0; ore=3; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167]; settlements=[184,186]	ok	 	 
75	21:44:40:833	Server	 		Gaeilgeoir rolled a 4 and a 3.	 	 
76	21:45:02:191	Server	 		yiin rolled a 5 and a 4.	 	 
77	21:45:02:192	Server	 		Gaeilgeoir gets 1 sheep. nareik15 gets 1 wood.	 	 
78	21:45:11:138	Server	 		nareik15 rolled a 4 and a 4.	 	 
79	21:45:11:138	Server	 		yiin gets 1 clay. nareik15 gets 1 clay.	 	 
80	21:45:20:907	Server	 		nareik15 built a road.	 	 
81	21:45:25:726	Server	 		Gaeilgeoir rolled a 5 and a 3.	 	 
82	21:45:25:726	Server	 		yiin gets 1 clay. nareik15 gets 1 clay.	 	 
83	21:45:46:222	Server	 		Gaeilgeoir traded 4 sheep for 1 clay from the bank.	 	 
84	21:45:51:815	Server	 		yiin rolled a 5 and a 4.	 	 
85	21:45:51:815	Server	 		Gaeilgeoir gets 1 sheep. nareik15 gets 1 wood.	 	 
86	21:46:09:550	yiin	clay=2; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,52]; settlements=[84,52]	anyone got wood	 	 
87	21:46:13:442	Gaeilgeoir	clay=1; ore=2; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[137,88]; settlements=[154,88]	no	 	 
88	21:46:13:477	nareik15	clay=1; ore=2; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167; 167,150]; settlements=[184,186]	yeah	 	 
89	21:46:19:276	yiin	clay=2; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,52]; settlements=[84,52]	you need clay??	 	 
90	21:46:28:145	nareik15	clay=1; ore=2; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167; 167,150]; settlements=[184,186]	yeah	 	 
91	21:46:39:409	Server	 		yiin made an offer to trade 1 clay for 1 wood.	 	 
92	21:46:49:532	Server	 		yiin traded 1 clay for 1 wood from nareik15.	 	 
93	21:46:55:273	nareik15	clay=2; ore=2; sheep=0; wheat=0; wood=1; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167; 167,150]; settlements=[184,186]	thanks	 	 
94	21:47:01:864	Server	 		yiin built a road.	 	 
95	21:47:11:145	Server	 		nareik15 rolled a 4 and a 5.	 	 
96	21:47:11:146	Server	 		Gaeilgeoir gets 1 sheep. nareik15 gets 1 wood.	 	 
97	21:47:35:837	nareik15	clay=2; ore=2; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167; 167,150]; settlements=[184,186]	anyone have sheep or wheat to trade?	 	 
98	21:47:42:012	Gaeilgeoir	clay=1; ore=2; sheep=2; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[137,88]; settlements=[154,88]	I have sheep	 	 
99	21:47:46:001	Gaeilgeoir	clay=1; ore=2; sheep=2; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[137,88]; settlements=[154,88]	got wood?	 	 
100	21:47:46:411	yiin	clay=0; ore=0; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,52; 52,68]; settlements=[84,52]	no sorry	 	 
101	21:48:13:831	nareik15	clay=2; ore=2; sheep=0; wheat=0; wood=2; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167; 167,150]; settlements=[184,186]	yeah	 	 
102	21:48:40:639	Server	 		nareik15 made an offer to trade 1 wood for 1 sheep.	 	 
103	21:48:52:495	Server	 		nareik15 traded 1 wood for 1 sheep from Gaeilgeoir.	 	 
104	21:49:10:533	Server	 		Gaeilgeoir rolled a 5 and a 4.	 	 
105	21:49:10:534	Server	 		Gaeilgeoir gets 1 sheep. nareik15 gets 1 wood.	 	 
106	21:49:18:373	Server	 		Gaeilgeoir built a road.	 	 
107	21:49:26:322	Server	 		yiin rolled a 2 and a 2.	 	 
108	21:49:26:322	Server	 		Gaeilgeoir gets 1 wheat. yiin gets 2 ore. nareik15 gets 1 wheat.	 	 
109	21:49:35:531	Server	 		nareik15 rolled a 4 and a 1.	 	 
110	21:49:35:531	Server	 		Gaeilgeoir gets 1 sheep.	 	 
111	21:49:41:209	Server	 		nareik15 built a settlement.	 	 
112	21:50:03:105	Server	 		nareik15 built a road.	 	 
113	21:50:11:554	Server	 		Gaeilgeoir rolled a 2 and a 1.	 	 
114	21:50:11:555	Server	 		yiin gets 1 wood.	 	 
115	21:50:33:215	Server	 		yiin rolled a 1 and a 1.	 	 
116	21:50:33:215	Server	 		nareik15 gets 1 wheat.	 	 
117	21:50:43:509	yiin	clay=0; ore=2; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,52; 52,68]; settlements=[84,52]	anyone got wood	 	 
118	21:50:48:518	yiin	clay=0; ore=2; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,52; 52,68]; settlements=[84,52]	i mean clay	 	 
119	21:50:53:448	yiin	clay=0; ore=2; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,52; 52,68]; settlements=[84,52]	i got ore	 	 
120	21:51:13:641	nareik15	clay=0; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167; 167,150; 150,133]; settlements=[184,186; 186,150]	Sorry, & got neither	 	 
121	21:51:24:184	yiin	clay=0; ore=2; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,52; 52,68]; settlements=[84,52]	then never mind	 	 
122	21:51:29:051	Server	 		nareik15 rolled a 4 and a 4.	 	 
123	21:51:29:052	Server	 		yiin gets 1 clay. nareik15 gets 1 clay.	 	 
124	21:51:56:155	nareik15	clay=1; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167; 167,150; 150,133]; settlements=[184,186; 186,150]	any one have sheep to trade?	 	 
125	21:52:09:249	Gaeilgeoir	clay=0; ore=1; sheep=2; wheat=0; wood=0; unknown=0; knights=0; dev-cards=2	roads=[137,88; 88,104]; settlements=[154,88]	yeah	 	 
126	21:52:13:085	Gaeilgeoir	clay=0; ore=1; sheep=2; wheat=0; wood=0; unknown=0; knights=0; dev-cards=2	roads=[137,88; 88,104]; settlements=[154,88]	got clay or wood?	 	 
127	21:52:22:517	nareik15	clay=1; ore=2; sheep=0; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167; 167,150; 150,133]; settlements=[184,186; 186,150]	I have clay	 	 
128	21:52:26:730	Gaeilgeoir	clay=0; ore=1; sheep=2; wheat=0; wood=0; unknown=0; knights=0; dev-cards=2	roads=[137,88; 88,104]; settlements=[154,88]	ok	 	 
129	21:52:28:004	Gaeilgeoir	clay=0; ore=1; sheep=2; wheat=0; wood=0; unknown=0; knights=0; dev-cards=2	roads=[137,88; 88,104]; settlements=[154,88]	deal	 	 
130	21:52:35:489	Server	 		nareik15 made an offer to trade 1 clay for 1 sheep.	 	 
131	21:52:41:849	Server	 		nareik15 traded 1 clay for 1 sheep from Gaeilgeoir.	 	 
132	21:52:45:152	nareik15	clay=0; ore=2; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=1	roads=[168,169; 169,167; 167,150; 150,133]; settlements=[184,186; 186,150]	thanks	 	 
133	21:52:53:135	Server	 		Gaeilgeoir rolled a 2 and a 1.	 	 
134	21:52:53:135	Server	 		yiin gets 1 wood.	 	 
135	21:53:02:272	Server	 		Gaeilgeoir built a road.	 	 
136	21:53:09:395	Server	 		Gaeilgeoir built a road.	 	 
137	21:53:18:745	Server	 		yiin rolled a 1 and a 1.	 	 
138	21:53:18:746	Server	 		nareik15 gets 1 wheat.	 	 
139	21:53:24:791	Server	 		yiin built a road.	 	 
140	21:53:38:895	yiin	clay=0; ore=2; sheep=0; wheat=1; wood=1; unknown=0; knights=0; dev-cards=0	roads=[84,52; 52,68; 68,101]; settlements=[84,52]	anyone got sheep??	 	 
141	21:53:49:303	Gaeilgeoir	clay=1; ore=1; sheep=1; wheat=0; wood=0; unknown=0; knights=0; dev-cards=1	roads=[137,88; 88,104; 104,120; 120,154]; settlements=[154,88]	no, sorry	 	 
142	21:53:58:681	Server	 		nareik15 rolled a 3 and a 5.	 	 
143	21:53:58:682	Server	 		yiin gets 1 clay. nareik15 gets 1 clay.	 	 
144	21:54:19:118	Server	 		nareik15 built a road.	 	 
145	21:54:24:539	Server	 		Gaeilgeoir rolled a 6 and a 1.	 	 
146	21:54:38:113	Server	 		yiin rolled a 2 and a 2.	 	 
147	21:54:38:113	Server	 		Gaeilgeoir gets 1 wheat. yiin gets 2 ore. nareik15 gets 1 wheat.	 	 
148	21:55:03:434	Server	 		yiin traded 4 ore for 1 sheep from the bank.	 	 
149	21:55:14:614	Server	 		nareik15 rolled a 6 and a 4.	 	 
