ID	Timestamp	Emitter	Resources	Buildups	Text	Annotation	Comment
223	22:09:38:804	nareik15	clay=3; ore=3; sheep=3; wheat=0; wood=2; unknown=0; knights=2; dev-cards=1	roads=[168,169; 169,167; 167,150; 150,133; 133,116; 116,99; 99,98]; settlements=[184,186; 186,150; 150,116]	anyone have any wheat to trade	 	 
224	22:11:40:647	yiin	clay=3; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,52; 52,68; 68,101]; settlements=[84,52]	eh no	 	 
225	22:11:52:022	Gaeilgeoir	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[137,88; 88,104; 104,120; 120,154; 154,171; 171,172]; settlements=[154,88; 88,120]	no	 	 
226	22:12:02:852	nareik15	clay=3; ore=3; sheep=3; wheat=0; wood=2; unknown=0; knights=2; dev-cards=1	roads=[168,169; 169,167; 167,150; 150,133; 133,116; 116,99; 99,98]; settlements=[184,186; 186,150; 150,116]	ok	 	 
227	22:12:18:734	Gaeilgeoir	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[137,88; 88,104; 104,120; 120,154; 154,171; 171,172]; settlements=[154,88; 88,120]	sorry	 	 
228	22:13:04:068	Gaeilgeoir	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[137,88; 88,104; 104,120; 120,154; 154,171; 171,172]; settlements=[154,88; 88,120]	whose turn is it?	 	 
229	22:13:15:759	yiin	clay=3; ore=0; sheep=1; wheat=1; wood=0; unknown=0; knights=0; dev-cards=0	roads=[84,52; 52,68; 68,101]; settlements=[84,52]	nareik are you done??	 	 
230	22:13:24:282	nareik15	clay=3; ore=3; sheep=3; wheat=0; wood=2; unknown=0; knights=2; dev-cards=1	roads=[168,169; 169,167; 167,150; 150,133; 133,116; 116,99; 99,98]; settlements=[184,186; 186,150; 150,116]	Mine, & am just trying to trade with the 3:1 port & but it doesnt sem to be working?	 	 
231	22:13:38:730	Gaeilgeoir	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[137,88; 88,104; 104,120; 120,154; 154,171; 171,172]; settlements=[154,88; 88,120]	you need a settlement	 	 
232	22:13:41:270	Gaeilgeoir	clay=0; ore=1; sheep=1; wheat=0; wood=1; unknown=0; knights=1; dev-cards=1	roads=[137,88; 88,104; 104,120; 120,154; 154,171; 171,172]; settlements=[154,88; 88,120]	not just a road	 	 
